id,second_annotator_comment,annotation,aspect_available_without_judgement,text
0fe01811-4999-4c28-9243-1662a8d16bed,,"('SERVICE', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"Das vorab..Wir wurden sehr freundlich empfangen, zum Platz geleitet und auch die Bedienung war sehr kompetent und zuvorkommend."
9c25f2f0-7774-4023-b3e2-96d6f96e195d,,,,Bestellung war offenbar noch gar nicht bearbeitet worden.
377b6579-fb71-4ef7-a727-51ca10a82628,,"('SERVICE', 'POSITIVE', 'NULL')
",,Wir haben zügig bestellen können und die Vorspeisen noch zügiger erhalten.
b4ea7803-9032-4633-8774-6a1838ace321,,,✅,P.s gibt immer Meckerer die mit lockerem Service nicht umgehen können
f6bce014-6322-4543-9a37-360c36860a87,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen schmeckt einfach nur Bombe, so etwas leckeres, Megaaaa!"
c5b8705a-67fd-4f5a-8b56-65c8f097c67c,,,,Sonst hätte es vielleicht sogar länger gedauert.
1402210b-0a89-45f1-8613-ea2c0eeeff5a,,"('SERVICE', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'Weizenbier')
",,"Nachdem man das Brot zur Vorspeise vergessen hatte und den Wein erst nach dem Essen brachte, wurde noch ein ungeniesbares Weizenbier, in dem wohl noch Spülwasser war, serviert."
12ed5bae-8c5f-4e83-aed2-ab0b6cf22e5f,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Insgesamt ist das LOC nicht uneingeschränkt zu empfehlen.
54333da1-34c6-468d-a3af-e306e3cf63f5,,"('AMBIENCE', 'POSITIVE', 'Blick von der Dachterasse')
",,Der Blick von der Dachterasse ist der Wahnsinn.
3ae54b08-9c84-4415-9a1d-7b65d0c8b2eb,,,,Mal zum Brunch im LOC.
2e3fd1fd-5387-477e-894a-74f9802ac7f5,,,,Warten!
6835d987-b021-4918-a158-8adf901f91d9,,"('FOOD', 'NEUTRAL', 'NULL')
('FOOD', 'NEUTRAL', 'drin, aber es war')
",,"Da war dann immer noch ordentlich Salz drin, aber es war essbar."
4398bf2a-fabd-46d7-b4ce-11aebc1c8fd9,,,✅,Das Lokal liegt unmittelbar an der U-Bahn Station LOC (LOC).
c3cdc4ed-da32-4db9-b463-cf06df9f55fc,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Portionen')
",,Das Essen war gut und die Portionen ausreichend groß.
ded31160-5cf3-4602-9a4c-a610700163b0,,"('FOOD', 'POSITIVE', 'NULL')
",,Wir haben schon lange nicht mehr sooooo gut gegessen!
eb283bae-c7a6-4f81-83f5-053f4e680b4f,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Dann mußte ich mich noch beschimpfen lassen, daß wir ja nicht die einzigen Gäste waren."
61d383ec-17ba-44ae-8ed8-21283e9abcb0,,"('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'NEUTRAL', 'Karte')
",,"Die Karte enthält keine Überraschung, der Service erledigt desinteressiert seinen Job."
cd0f6a92-b04b-433d-b61c-25c8d110b42a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ausserdem sind sie nicht sehr sauber, haben teilweise herabhängenden Schaumstoff unter der Platte und sind wackelig.Es ist auch sehr laut und alles in allen eher ungemütlich."
635f8e21-ec80-4fda-b426-dc2437eaf5e3,,"('FOOD', 'POSITIVE', 'Steak')
('PRICE', 'POSITIVE', 'Steak')
",✅,Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis.
cdb9a5a6-22ff-4c70-b349-36ebd0ab4dbe,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Sehr aufmerksame und nette Bedienung.
14109855-61f2-4711-aa42-ea8432683f54,,,✅,Zum Bezahlen sollten wir einzeln im Gebäude antreten.
05fdd9fa-503b-4c0e-b75d-529e8053517d,,,✅,Es wurde uns gleich zu Beginn ihre Spezialität die Paella angeboten.
5c5736af-f4cc-4501-9321-fd0913855ef6,,,,"Da habe ich schon etwas ""portugiesisches"" erwartet."
ffa10a7d-418f-48fc-a34c-b4c022e4f548,,"('AMBIENCE', 'POSITIVE', 'Kellerlokal in einem Gewölbe')
",,Ein uriges Kellerlokal in einem Gewölbe.
77d4d1a6-ccac-4c5e-a6d2-a02491d43939,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Speisen')
",,"Auf jeden Fall ein Besuch wert, bei den Speisen ist für jeden der Tapasliebhaber etwas dabei!"
0bad1f97-217e-4f1c-a955-70f83ef856a7,,,,"Für die zwölfte Person sollte eine ""Fehlgebühr"" entrichtet werden."
59f32236-121c-4e2d-8d03-2d23e8607a97,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir werden dort nicht mehr aufkreuzen.
be561e42-fa2c-4998-ad80-697ac28cc70f,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Insgesamt können wir die guten bis sehr guten Bewertungen nicht nachvollziehen.
00a3a2d7-9199-46e9-a33d-22f99200d51c,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal ist sehr sehr nett und zuvorkommend.
7c78d5f1-a340-4d50-8090-9e81ead622ee,,,✅,Also musste ein „robustes“ Restaurant her.
56962b28-8fc7-46d2-a143-3569055d4cd2,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,Alle Kellner völlig überfordert und das sieht man ihnen mehr als man will an!!
cd6908bc-0ebc-461c-ae68-160492c28f09,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Wir haben über eine Stunde auf unser Essen warten müssen.
3aad81bc-bf1c-42db-9c9a-46fb339df576,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade!
22ff23fe-a765-4219-8627-e607ddba6164,,"('FOOD', 'POSITIVE', 'Knödel-Tris')
",,Besinders gut waren für Vegetarier die Knödel-Tris!
56b1f78d-66d5-456d-9002-dbfc77186581,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",✅,"Das Restaurant ist immer gut besucht, trotzdem kann man sich in angenehmer Atmosphäre unterhalten."
032303b0-8d73-4f93-be94-fad289858d9e,,,,Leider hat einer meiner Kollegen diesen Ort gesucht für unser monatliches Treffen.
5145f2d9-3ddc-4370-8f4d-c13c43634993,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Zwei Punkte, weil: Bedienung sehr aufmerksam und freundlich."
b978c549-fd06-43e4-a812-c35986c474e1,,"('FOOD', 'POSITIVE', 'Beilagen')
('FOOD', 'POSITIVE', 'Gemüse')
('FOOD', 'POSITIVE', 'Bratkartoffeln')
('FOOD', 'POSITIVE', 'Portionsgröße')
",,"Die Beilagen waren gut, das Gemüse nicht zerkocht und die Bratkartoffeln so wie sie sein sollen Für 24,00€ pro Portion war die Portionsgröße in Ordnung.."
9f052e53-978b-4fdf-b07c-facb9a934a85,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Egal ob Pizza oder Pasta, es schmeckt einfach.Der Service ist unaufdringlich aufmerksam.Gelegentlich ist es etwas laut."
16db4187-5dcf-4652-97f1-f1ff788fe67b,,"('SERVICE', 'POSITIVE', 'Kellner')
",✅,"Die Kellner waren aufmerksam und zuvorkommend und kannten sich in jeglicher Hinsicht sehr gut aus, egal ob Speise- oder Weinkarte."
047a5626-1f2a-4fa0-b682-c31ec7bd7d11,,"('FOOD', 'NEGATIVE', 'Reis')
('FOOD', 'NEGATIVE', 'LOC')
",,Das LOC bestand fast nur aus Knorpel und der Reis war ebenfalls nicht zu genießen.
f6214e7f-306b-4939-be47-8e17384a478b,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Die Weinkarte wurde erst gar nicht angeboten und auch auf Nachfrage erst sehr verzögert ausgehändigt.
64270cb7-8942-4220-8650-2788312a8022,,,✅,Bei uns hatte nur ein Pärchen eine Vorspeise gewählt (auf die wir schon relativ lange gewartet hatten.)
60b71ecd-5a6e-40f2-ad13-98e7bf65fd0a,,"('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Personal')
",,"Gemütlich, gutes Bier, gutes Essen, Personal im Stress aber freundlich."
5899f5e4-71b7-48e9-9d76-0127d3709988,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Personal')
",,"Das Ambiente ist gemütlich, das Personal stets freundlich und auch Kinder und Hunde sind hier willkommen."
a942b05f-1fee-49d0-b851-7c661e45b8e0,,,✅,Dessert: Hatten uns alle für den Strudel entschieden.
5604528b-e5c3-4f74-a6ce-07b808b52dc6,,,,Im wahrsten Sinne des Wortes.
76483f46-2c93-437a-a2f6-40135d7a6ebd,,,✅,Außerdem hätte man am Vorabend fast alle Weine ausverkauft.
de5d6d69-c6ee-4167-9a9e-0b1be1ce47d0,,,,Erstaunt waren wir über den LOC - tolles Ding.
f30e7dff-dbb8-445a-b4de-0f6374e0d528,,,,Wir können einen Besuch sehr empfehlen und ich freue mich auf einen weiteren Besuch im Frenzen.
108d8dba-879d-422d-a030-e39eb273c040,,,,"Glücklicherweise hatten wir die schriftliche Bestätigung dabei, die wir gleich vorzeigten."
90a8a83b-5b18-4062-a2bb-bcb9e9651557,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade.
bef002e4-2e9a-4367-9988-c1cb6c609828,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Unsere Freunde, die aus dem Münchener Umland angereist waren und preislich nicht verwöhnt sind, attestierten ein sehr schlechtes Preis-Leistungsverhältnis.Vielleicht veröffentlicht dieses Restaurant auch deshalb keine Speisekarte im Internet.......Direkt neben dem Starlight Express entdeckten wir ein Hotelrestaurant mit einer vielversprechenden Speisekarte........Vielleicht beim nächsten Mal."
e12e722b-66fa-421c-9c59-ecb53d8b4c7f,,,,"Ich und mein Sohn (4,5) waren dort essen."
c831a97a-6561-4bf3-9a32-b80ba529408a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Bald wieder!
3cbfc2e5-d825-42bb-8769-3a0324d4ed9a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Nicht lecker.Die Pizza war zwar groß aber sehr laff.
15764c1d-9397-4cae-81a0-7e911ba2150d,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,"Es war viel zu laut, wie im Club."
e6ee1299-d6a6-4af8-8c8d-419019019057,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Bei diesem Restaurant wird viel Wirbel um nichts gemacht.
144184e8-5807-4b19-b290-1e5558fbaf23,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('PRICE', 'NEGATIVE', 'Nachtisch')
",,"Allgemein in Ordnung - nur der Nachtisch (hausgemachte LOC rote Grütze mit Vanillesauce (winziger Kleks)) war im Preis 8,80 € einfach nicht akzeptabel."
397ac5d8-6953-4ebc-a900-9c97c6c29aba,,"('FOOD', 'POSITIVE', 'Zaziki')
",,Vorspeise Zaziki ganz nach meinem Geschmack.
038570fa-00c5-46ba-a310-c7ad1da035d2,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Hier wird man schlicht verarscht.
53ced711-f26e-4737-8fe2-c94dc2b45ac9,,"('FOOD', 'NEGATIVE', 'Käse')
",,"Der Käse war in Ordnung, kam aber in Würfeln, so wie Fingerfood (eher ungewöhnlich für ein Frühstück)."
d50117f9-ca5b-4035-9eb1-939b5504a6a0,,,,"Es ist allerdings schwer einen Tisch zu bekommen, wenn man nur etwas trinken möchte."
4f7db995-1bc8-4f2f-b825-44fa87529d56,,"('FOOD', 'POSITIVE', 'NULL')
",,Hervorragend zart und auf den Punkt.
c99cd703-18f0-4fb1-9f84-16033996e9b2,,"('FOOD', 'POSITIVE', 'NULL')
",,"Es war ein wunderschönes Erlebnisses, ein Hochgenuss der Suchtpotential hat."
f8184eb0-0a08-46a8-b774-5b877dd16253,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Preis')
",,Für einen solchen Preis erwarte ich Qualität .
cdbc2a20-81aa-45b6-b389-0e26cb759a1a,,"('FOOD', 'POSITIVE', 'Kostproben')
('SERVICE', 'POSITIVE', 'Küche')
",,"Eine freundliche Küche grüsst mit phantasievollen Kostproben, die neugierig auf Mehr machen."
31165846-2c7a-4640-a52c-e2f3c1872e96,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Der Service war aufmerksam und sympathisch.Warum auf der Rechnung als Zahlart statt der Kartenzahlung BARZAHLUNG vermerkt war, erschließt sich mir nicht."
4de805d7-bb13-4246-9b2e-2bbc6c2f2224,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Weiter so!
27ae9dae-e1be-4d96-b557-ff563f9a010d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es gab absolut nichts zu beanstanden und wir haben uns rundum wohl gefühlt.
8b18bd51-7be6-4928-a9f7-ffbeab336e85,,"('SERVICE', 'NEGATIVE', 'NULL')
('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Nie wieder ""Früh am LOC""...Soviel Arroganz, Ignoranz und Unfreundlichkeit kann EIN (1) Mensch doch gar nicht alleine haben!!"
e09c16f5-598c-4285-9320-363a170ec5a7,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Wer einen schönen Abend mit gutem Essen und in angenehmer Atmosphäre verbringen will , ist hier fehl am Platz."
37db1659-e474-49f1-b7ab-dfa9f6bc2f81,,"('PRICE', 'NEGATIVE', 'Preisen')
('FOOD', 'POSITIVE', 'Pasta-Gerichte')
('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Pasta-Gerichte')
",,"Die Pasta-Gerichte waren gut aber mit Preisen teilweise weit über 20€ zu teuer, es waren dann zwar gut gemachte, gut schmeckende Speisen, aber nicht das Geld wert."
1fc5f11c-361e-4b6f-9303-4cc67ab17df3,,"('PRICE', 'POSITIVE', 'Preis')
('GENERAL-IMPRESSION', 'POSITIVE', 'RESTAURANT_NAME')
",,"Da auch der Preis weiterhin absolut fair und angemessen ist, können wir das RESTAURANT_NAME absolut empfehlen."
12a5c500-0f61-4678-b6b0-8fae2065505e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Dicke Empfehlung!!!
a7f25c55-5486-4a38-9381-cbc12aa7e8a5,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,"Extrem touristisch, was ja kein Problem ist, jedoch sind die Kellner sehr unfreundlich."
1a0b519c-b430-4f76-873b-a9e1470845d9,,"('SERVICE', 'NEGATIVE', 'LOC')
",,15 Minuten kein/e LOC sich für uns zuständig fühlte.
b34e56e4-1020-432e-84cf-aa2588e560e4,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir hätten deutlich mehr erwartet und kommen nicht wieder
6ba48e54-75d8-4c0e-a08d-3bbb765b7341,,"('FOOD', 'POSITIVE', 'Carpaccio')
",,Vorspeise Carpaccio war sehr gut dünn geschnitten und fein abgeschmeckt.
2606b532-e9da-4301-8e82-eba1561a21e9,,,,Andreas und Katrin H.
c1e606c0-335d-4963-9a97-94983b2764fe,,,,Erklärungen hat er nicht verstanden (oder nicht verstehen wollen).
9556e895-537c-4407-aade-3f00b4d48139,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Echt schade, da wir das letzte Mal so begeistert waren."
14892646-fd89-4c8d-ab32-c11e9a255e64,,,✅,"Der Service muß nicht mit einem elektronischen Spielzeug gerufen werden, ein guter Kellner schaut auf seine Gäste."
0aa2b799-b5ff-432c-9eab-39c5285d7fd7,,"('FOOD', 'CONFLICT', 'Cordon-Bleu')
",✅,"Das von uns bestellte Cordon-Bleu war etwas gewöhnungsbedürftig (zwei panierte Schnitzel aufeinander gelegt, dazwischen Käse und Schinken), tat aber dem Geschmack keinen Abbruch."
f90cef4f-025d-4331-bb0a-d32c5ab038f5,,"('FOOD', 'POSITIVE', 'Fleisch')
('SERVICE', 'POSITIVE', 'Beratung')
('FOOD', 'POSITIVE', 'Auswahl')
",,"Das Fleisch war hervorragend, super Qualität, große Auswahl und fachmännischer Beratung."
412d8e6c-cc6d-4b22-a87c-b556eef73381,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,"Das Restaurant insgesamt machte den lieblosen, rein praktischen Eindruck eines schlechten Imbiss."
014a68c4-f526-4d79-8dcb-0036785fad81,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Wir waren zusätzlich enttäuscht, dass trotz all dem kein wirkliches Entgegenkommen oder eine Art Wiedergutmachung gekommen ist."
e53797ee-e097-4c98-8225-a76928ff9072,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Vorspeise, Vitello vom Kalb war perfekt.aber das LOC für € 49,,- plus Beilage nicht von bester Qualität ( ich kann das als Koch beurteilen und auch, weil ich bei einem Metzger gelernt habe. )"
021b9ce7-fb21-455b-a098-87891f6dfb0c,,"('FOOD', 'CONFLICT', 'Essen')
",,Das Essen war nicht außergewöhnlich aber lecker.
ec6896cf-c907-4096-a4ff-6d772df560c4,,"('FOOD', 'POSITIVE', 'Pasta')
",,"Aber eine solch gute Pasta habe ich selten, wenn überhaupt mal gegessen."
2670856d-5cff-411e-9e3b-052300066a77,,,✅,Und jetzt das wichtigste... Preis/Leistung!
f3518a27-416d-4dda-88db-41dfab609ef3,,,,"Im Gebäude angekommen, fragte man ebenfalls nach der Reservierung."
7d1e27c5-e91c-48f9-b3d8-986d9ca50fed,,"('FOOD', 'NEGATIVE', 'Hauptspeise')
",,Hauptspeise eine riesige Enttäuschung.
58c47dae-3dfd-425c-b14a-38788b373e86,,"('PRICE', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Getränke')
",,Die Preise für Essen und die Getränke kann man als durchaus fair für die Münchner LOC ansehen.
87a8cc7d-2691-4d98-b2d3-682e5470e4cf,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Absolut empfehlenswert.
2d9436d8-098a-45c9-b4b6-c380e538f026,,,,Wir bringen eine gute kulinarische Erfahrung aus LOC mit und ich möchte gerecht sein mit meiner Bewertung.
0084e1a3-1916-4c61-adb5-d29f90a5f2b9,,"('FOOD', 'NEGATIVE', 'NULL')
",,Mit eine Männergruppe wären alle verhungert!
bae25609-1a34-4b9b-abe8-3a9201aef50d,,"('SERVICE', 'NEGATIVE', 'Jungs')
",✅,Das Tempo mit dem die Jungs den Döner bauen ist unterirdisch.
3d9b38b0-4e88-4e53-8621-de79fd6d1602,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Insgesamt muss ich sagen, war der Abend ein voller Erfolg.Nachdem wir leider etwas in dem zugigen Eingangsbereich warten mussten, wurden wir vom Servicepersonal freundlich zu unserem Tisch gebracht."
c52c9ca4-d362-49c8-921d-ef26d11529cf,,"('SERVICE', 'POSITIVE', 'Team in der Küche')
",,Kompliment an das Team in der Küche.
fda2daeb-cd01-4331-ab9b-4932e84897eb,,,,Wir haben hier mit 70 Leuten eine Weihnachtsfeier ausgerichtet.
255a19d0-edcc-45e2-a4e3-882af426bdc3,,"('FOOD', 'POSITIVE', 'Sauerbraten')
",,"Dann Sauerbraten optisch gut aber auch Lauwarm, hatte aber keine Lust mehr auf Aufwärmen."
97f2cd1a-aff5-400e-b8a7-bb3bb65b72be,,,,Aber kein Muss
a79c2bd5-5758-44ee-8e68-a218baed7461,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Dafür nochmals herzlichen Dank.
0bd70637-95b7-475f-a387-8784518bde2f,,,✅,"Es gibt kein Gyros oder Pommes, dafür Genuss und Lebensfreude."
869b7ed4-b12e-4a8c-b340-14557899eb9c,,"('SERVICE', 'NEGATIVE', 'Reservierung')
",,Leider war die per Mail bestätigte Reservierung nicht gebucht.
b64e158f-0863-4cd8-aab7-388b3b060e59,,"('FOOD', 'NEUTRAL', 'Essen')
('FOOD', 'NEGATIVE', 'Speisenauswahl')
('SERVICE', 'NEGATIVE', 'Personal')
",,"Das Personal ist nur aufgesetzt freundlich, das Essen Durchschnitt, die Speisenauswahl wenig attraktiv."
7d51444b-4253-4ff1-aa11-b3e49edf9f35,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Ich freute mich sehr auf das Wienerschnitzel und wir sind extra deswegen dort hingefahren.Ich habe noch nie ein so schlechtes Schnitzel wie heute gegessen!
baa1881e-8a80-41a5-b82e-f8c956b15c02,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Brauhaus')
('FOOD', 'POSITIVE', 'Speisen')
('FOOD', 'POSITIVE', 'Bier')
",,Nettes Brauhaus mit leckeren Speisen und leckerem Bier.
d299925b-ce31-4f55-a37e-6e9d3a61133b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Sehr zu empfehlen!
3f5ed62d-c8ee-4517-8e85-97b56b767282,,"('PRICE', 'NEGATIVE', 'Profitgier')
",,"Es ging hier offenkundig nicht um ""Menschlichkeit"", sondern Profitgier, da man sich eine neue Zeche versprach, und wohl dachte, wir seien ohnehin im begriff zu gehen."
e2275ed9-033c-47eb-9225-9662d0173e8b,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Geschmacklich war die Ente es ein Fiasko, vor allem für den stolzen Preis von 24,90 € pro Portion.Der RESTAURANT_NAME wird uns nicht mehr als Gast begrüßen dürfen!"
80ba03c1-a704-4d71-9bbf-b5027c074cd1,,"('PRICE', 'POSITIVE', 'Preis/Leistungsverhältnis')
",,Das Preis/Leistungsverhältnis geht vollkommen klar!
30f70a52-89e6-4885-88ef-d5072046f0fa,,"('FOOD', 'CONFLICT', 'Fisch')
",,"Der Fisch war einwandfrei, allenfalls für meinen Geschmack etwas zu weit gegart."
e536a6be-d9d3-476f-94c3-00ce2d840fbe,,"('FOOD', 'POSITIVE', 'Portionen')
('FOOD', 'POSITIVE', 'Essen')
",,Die Portionen sind großzügig und das Essen ist mega lecker.
ac315321-d373-458e-9ff8-8b5274e80508,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Darauf wurde er unter dem Kopfschütteln der Umstehenden verbal noch aggressiver.
4ed68473-c28a-4f10-ba3c-09ea88a769d8,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Laden')
",,"Dieser Laden sieht uns nie wieder, auch wenn uns das Ambiente sehr gut gefallen hat."
dc2e1dae-571b-4974-bb6c-6b590ab69dd0,,,,Einer der schönsten Plätze in LOC!
5201b956-173b-40a6-97be-dc783d3d597e,,"('SERVICE', 'POSITIVE', 'Service')
",,"Auch der Service war aufmerksam, freundlich und kompetent"
96cee682-6062-4ffd-8a51-99b2ba95035e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Wir können das Restaurant auf jeden Fall empfehlen.
4fd2c699-a718-4537-a6ef-407a34e54169,,"('PRICE', 'NEGATIVE', 'Restaurant')
('SERVICE', 'NEGATIVE', 'Kellner')
('FOOD', 'NEUTRAL', 'Speis')
('FOOD', 'NEUTRAL', 'Trank')
",,"Nehmt es von einem LOC, dieses Restaurant ist sein Geld nicht Wert, man wird ausgenommen, die Kellner nerven und es wird bei Speis und Trank nichts besonderes geboten, wie einem suggeriert wird."
a0d5fc9e-1ef8-4367-910b-80035e4e4367,,,✅,"Der Türsteher lief immer wieder zwischen den Tischen herum , um zu sehen, wann die nächsten Tische zu vergeben sind!"
171aa123-5bf0-459e-a50d-b407659fc403,,"('FOOD', 'POSITIVE', 'Haxe mit Knödel')
",,Die Haxe mit Knödel war gut.
59e085dc-e24e-404c-b044-93f87cb72ec8,,,,"Tip: Wer nicht reserviert, bekommt keinen Platz"
7778f86c-14b4-4fc6-9db6-eb0d1d3c2b9d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es war ein rundum gelungener Abend.
00085627-b93a-4d55-827a-9ad855bf6a0b,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Wir haben es zwar gegessen, aber bereits zu Beginn erneut reklamiert."
a21adba7-0fc5-477c-9b65-898993f67987,,,,Waren mit4 Personen am 12.07. hier.
31dbc1e7-c08f-4220-a0ca-06ec5991e82f,,"('FOOD', 'POSITIVE', 'Auswahl an offenen Weinen')
",,Sehr gut fanden wir die Auswahl an offenen Weinen.
e3c31034-5575-4a3d-98b4-9fdf5464b7da,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Wenn man in der Nähe ist, kann man hier gut hingehen."
39473f51-9a54-46bb-960e-1e59077d776f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Ich kann es nur empfehlen.
ae0fd256-5b17-4e73-998e-9e42913e2336,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Totaler Touristennepp.Schnitzel aus der Tüte, Schäufele trocken, da anscheinend schon den ganzen Tag im Ofen, die Soße hat sich in Ihre Bestandsteile zerlegt."
764716a2-9bbb-4a34-8505-7c2469050f01,,,,"Trinkgeld reicht nicht, man will 15 - 20 Euro abkassieren."
bdba981d-af1b-41fa-a29d-7dcc8995cd59,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Location')
('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
",,"Bei den ersten 2 Besuchen gab es 3 Punkte, die überzeugten: Die Location/Ambiente, der Service und das Essen."
1ad986d7-c083-4e4f-909c-2276fddf4d69,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Es wurde immer geschaut, dass wir bedient sind.Das Essen an sich war gut, es war solide."
