id,second_annotator_comment,annotation,aspect_available_without_judgement,text
c53910c4-2591-44b8-822d-570566fe29a8,,"('AMBIENCE', 'POSITIVE', 'Räumen')
",,Direkt neben der LOC präsentiert sich das LOC mit wunderschönen Räumen.
0415cc28-e7af-4424-a35b-84c6bc15e164,,"('FOOD', 'POSITIVE', 'Steak')
",,"Das Steak, das wir bestellten, war einfach himmlisch - perfekt zubereitet und unglaublich zart."
0e049e25-418f-46ad-bb00-23962f062042,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Nicht zu empfehlen!
77c4fc19-af83-4a82-ac33-53e32c73550a,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Mehr Schein als sein!
54f23d29-1bda-4d48-90ab-0b609df616ca,,,✅,Wir waren zum Abendessen im LOC.
c27ef21f-2657-4334-a89e-780fdf760dc9,,"('FOOD', 'POSITIVE', 'vegetarischen Optionen')
('FOOD', 'POSITIVE', 'Tapas')
",,Wir sind draußen in der Sonne gesessen und haben uns durch verschiedene Tapas gekostet (vor allem auch die vegetarischen Optionen haben uns gut gefallen).
7054d7aa-d770-4def-8413-19245fa384dc,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Küche')
",,"Das Personal super nett und herzlich, die Küche Supergut!"
ac1b7e79-a0ad-4915-a5db-f96e2abd2fce,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('SERVICE', 'NEGATIVE', 'NULL')
",,"Keine Einsicht bei Reklamation, also wir kommen nicht wieder....."
1e725fe6-bd51-4a2c-a4bf-18096d46dc2c,,"('SERVICE', 'NEGATIVE', 'Türsteher')
",,"Die Türsteher darauf hingewiesen, dass man eine Reservierung hat wurde mit einem „zurück in die Reihe“ beantwortet."
a354b0d0-4960-4d74-9d04-34e75c88f491,,"('SERVICE', 'POSITIVE', 'NULL')
",,Der Versuch das volle Lokal quasi im Alleingang zu stemmen und dabei noch so aufmerksam und freundlich zu sein ist ihm gelungen!
b10a409a-b9a5-4dbb-b4d8-12b0d5bf4de2,,"('AMBIENCE', 'POSITIVE', 'Lage')
('AMBIENCE', 'POSITIVE', 'Blick auf die LOC')
",,Sehr schöne Lage mit Blick auf die LOC.
57c8381e-e927-4d1c-9b1a-495787f0ff7d,,,,Die schriftliche Beschreibung und das süße Video auf YouTube hat alles sehr einfach gemacht.
0ba115ea-3c3c-44d0-a717-b612d6202081,,"('AMBIENCE', 'NEGATIVE', 'LOC')
",,"Und das LOC, ein ehemaliges Kino, wurde stilistisch zu Tode renoviert."
4ce8138c-6a68-4b42-9264-8b50d3f14dc7,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir wollten nur ein Oktoberfestbier trinken und danach weiter Sehenswürdigkeiten der LOC besichtigen.Eine junge Servicemitarbeiterin - ausschließlich für die Bestellannahme und Bezahlung zuständig - übersah uns derart auffällig, dass wir uns veranlasst sahen, uns via Handzeichen bemerkbar machen zu müssen."
76e1b510-dca1-4e73-bb65-af0b68bf5a88,,,✅,In der Zwischenzeit waren die bestellten dann aus.
b1a2d760-a709-4eb0-a3cd-8d36e6a4bbf7,,,,Trotz eines rieseigen Platzangebots sollte man reservieren.
931362e0-40f9-4867-b0f0-3d83f5ea90f4,,"('SERVICE', 'POSITIVE', 'Sophie')
",,"Sophie war kompetent, charmant und eine exzellente Service-Kraft."
ac1587e4-5d2d-49a8-864d-d1dafac3d4e3,,"('SERVICE', 'NEGATIVE', 'NULL')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Lokal')
",,"Ein absolutes NO-GO Lokal, für Kund*innen die für sich beanspruchen, willkommen geheißen und freundlich behandelt zu werden."
c547b346-cc59-4591-b817-cbbd323a0cc0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Normalerweise sollte das Personal nett sein, hauptsächlich, weil die Qualität nicht optimal ist, aber sie sind wirklich unfreundlich.Nicht zu empfehlen."
cfb8b098-4361-475c-af36-4bc9bf50b3c7,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Beides war eiskalt und geschmacksneutral, wirklich langweilig."
c75b8465-a8c5-47fc-9c9a-5707d8f7cc91,,,✅,"Wir hatten Kalbsrahmbraten, eine Portion Ente und Münchner Tellerfleisch."
a27741f8-3da6-4579-bdc4-bf0461134992,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Bierauswahl')
('SERVICE', 'POSITIVE', 'Wartezeit')
('SERVICE', 'POSITIVE', 'Lena')
",,"Mega leckeres Essen, super Preis-Leistungsverhältnis, schönes Ambiente, leckere Bierauswahl, kurze Wartezeit und das absolute Highlight war unsere super sympathische Bedienung Lena, ein spezielles Dankeschön an sie."
2171ed4b-4f2f-46a8-87de-b528980bec3a,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war Geschmacklich okay aber wenn alles andere nicht stimmt ein reinfall.
e2fc1417-dc58-44ff-85b1-ec798c2a754b,,,,Dass hätte dann sicherlich nochmals mindestens eine halbe Std.
2c46db69-5e6b-4ce2-b4c4-67656ec37f10,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Qualität der Speisen hat leider sehr nachgelassenBratkartoffeln waren ungenießbarDer nette Hinweis von mir, wurde sehr herablassend hingenommen."
ff87f86e-20d7-4aae-b849-115e07dab1fe,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Mann vom Service')
",,"Wie immer war das Essen in der Gondel ein ausgezeichneter Start in den LOC, wenn... der Mann vom Service genug Zeit gehabt hätte, uns auch zum Hauptgericht noch ein Getränk anzubieten!?"
c6390c1a-ff52-4bd5-93cc-c7034c69958a,Gastfreundlichkeit => Service? ✅,"('GENERAL-IMPRESSION', 'POSITIVE', 'RESTAURANT_NAME')
",,"Das Gasthaus RESTAURANT_NAME schreibt ""Gastfreundlichkeit"" absolut groß."
95d61093-434d-4024-ba0f-85e5ff3ceb1a,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'NULL')
",,"Völlig überteuert, alles in allem ein Ärgernis."
60092fad-932d-4939-9951-c828f16cc76b,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"AbER... kurz nach dem Essen bekam ich Bauchschmerzen und habe die Nacht dann auf dem Klo verbracht... meiner Begleitung ging es ähnlich, allerdings etwas zeitverzögert und nicht so heftig.Obs tatsöchlich am Essen lag, weiß ich nicht."
42a9dd8b-3cbd-42f2-beee-b6be6e759727,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",✅,"Das Essen passt in die Brauhausatmosphäre, ist deftig und konservativ - halt was wo man Bier und nicht Wein dazu trinken möchte - wobei die Preise weniger nach Brauhaus, sondern eher nach weissgedecktem Weinlokal anmuten."
fad59558-2241-41b7-a5e3-f45f48d764fc,,,✅,"Hierbei kann man durch Tippen die Farbe wechseln und es wird angezeigt, ob man Service haben oder zahlen möchte."
a05d0240-9c5d-4ba4-9059-7108a6f1c5a9,,"('FOOD', 'POSITIVE', 'Bratwurst')
",,Die Bratwurst war unglaublich lecker und perfekt gewürzt.
966a5a9c-4c7c-4d5a-bd1d-3fc8b6d8d9fc,,,,Das konnten wir auch bei den anderen Gästen beobachten.
3e62152c-89f1-4236-a270-70cf0c7e79bf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"So mußte ich feststellen, dass mein Geburtstagsgeschenk für meine Frau ziemlich in die Hose gegangen war..."
fa5858fd-bee9-453c-8093-42c9145fdbed,,"('PRICE', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'grieschiche Gerichte')
",,"Ja, wir sind in der LOC, ja es wird alles teurer, aber 264€ für 5 Personen für nur grieschiche Gerichte, ist schon eine Ansage."
0ff9645f-23fd-4750-836a-42cad2a4ea13,,"('FOOD', 'POSITIVE', 'Essen')
",,War das erste Mal hier und muss sagen das Essen war sehr lecker!
67f4bf66-3c92-40c5-978e-f8c9a44280f3,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Die Das Ambiente ist authentisch, was uns sehr gefallen hat."
4251378c-fb31-4527-bac8-66aa1e2616c9,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Diese Apfelweinwirtschaft kann ich leider nicht empfehlen und es ist mir unverständlich, wie all die guten Bewertungen für dieses Lokal zustandekommen.Obwohl uns bereits im Sommer vergangenen Jahres die für unseren Tisch zuständige Servicekraft sehr unfreundlich behandelt hatte wollten wir aufgrund der überwiegend positiven Bewertungen einen neuen Versuch starten.Kurz vor 17 Uhr haben meine Frau und ich zusammen mit 2 befreundeten Ehepaaren um einen Tisch im Gartenbereich nachgefragt."
e5258cad-95e6-4505-a18d-f3dac77290e6,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Nun ja - dann halt nicht mehr.
297748f4-d738-4f06-8893-c915e0e7d4f5,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Kellner')
",,"Einziger Lichtblick und auch der Grund warum ich es nicht mit „mangelhaft“ bewerte, war der sehr freundliche Kellner."
e6e68535-5fda-4729-ae1d-418cb7df70da,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Im Biergarten, der sehr Witterungssicher angelegt ist, haben wir dann gemütlich gesessen (Sitzerhöhungen für zwei Kleinkinder wurden unaufgefordert bereitgestellt).Die Qualität der Biere kann ich nicht beurteilen da ich keinen Alkohol trinke, aber allenthalben höre ich hierzu immer: frisch, süffig, gut temperiert - einfach lecker!"
36d6ea37-36ca-498f-ab71-44e08fff7c2c,,"('AMBIENCE', 'POSITIVE', 'NULL')
",,"Wir verbrachten einen gemütlichen Abend im ""RESTAURANT_NAME""."
5d1a0456-f08a-42f9-95df-7aa6db483cd2,,,,Nach zwei (!)
f2337b52-1340-4245-91bd-f80bcc1b2f10,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Auf das Bezahlen haben wir dann gefühlt ewig gewartet.
3de820d9-26ea-4b74-afb8-502373df5aaa,,"('FOOD', 'NEUTRAL', 'Speisen')
('FOOD', 'POSITIVE', 'Salatbuffet')
",,"Die Speisen waren ausreichend, das Salatbuffet gut."
90ed4d93-2372-4940-a857-928ec658ec63,,"('FOOD', 'NEGATIVE', 'Thunfisch Carpaccio')
",,"Thunfisch Carpaccio war zu kalt, war vermutlich gefroren und wurde nicht rechtzeitig aufgetaut."
f1852272-d490-4d42-a683-652518e7c2cd,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Stimmt, gestern war ja Martinstag, daran habe ich gar nicht gedacht.Wir entscheiden uns beide für die Gänsekeule."
c9b5b9cf-de3b-4b6f-975b-1baa33f6c6f6,,"('SERVICE', 'NEGATIVE', 'Dessertkarte')
",,Stellt und noch patzig die Dessertkarte hin.
1ad606d0-7168-4a98-beb0-7e2906f21d27,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,- Es war schon mal deutlich besser.
eab3a854-35a7-4ddb-a411-f5966b54980a,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Aber er war nicht ganz schlecht.
0f034fe6-a626-4454-8098-a81ae6e8540b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'NULL')
",✅,"Aber wenn man dann sein Bier im Biergarten und seine Kartoffelsuppe (6,50) vor sich stehen hat, sich angenehm mit Tischnachbarn unterhalten kann, dann ist die Welt in Ordnung."
65bc8fe4-a0e4-44a4-9be2-a58d8da042d0,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen ist wirklich authentisch.
d63a7346-00d5-44ac-afe4-014942e6d14f,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'NULL')
",,Totale Abzocke und massivst überbewertet.
9c23c89e-4105-4694-ad65-6af7d637c339,,"('PRICE', 'NEGATIVE', 'Preis')
",,Der Preis mit 9.90€ definitiv nicht gerechtfertigt.
18134aed-b557-4916-8a11-2916cda0601c,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Unser Erlebnis im Brauhaus hatte Licht und Schatten.Starten wir mit dem Licht:Service war schnell (hier kommt die Hektik, es war eher Abfertigung)Kinder waren mit Lachs an Röstis bzw. Schnitzel mit Pommes happy.Das eigene Bier war lecker süffig und spritzig.der Schatten:es ist halt ein Riesenlokal, daher laut und hektisch, es fühlte sich wirklich nach Massenabfertigung an."
6a522376-eeac-457a-8b83-2b6372a5700f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung/Service')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Erlebens- und Sehenswert, alteingessesene Gaststätte, Essen, Bedienung/Service, Atmosphäre, rundum sehr gut, nur zu empfehlen!"
56326b64-76bb-4127-ae04-5a8510d0832b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir sind ganz zufällig dort gelandet und waren begeistert.
183739e0-2460-4785-a5c5-258b2e531987,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,Wurde vom Kellner auf den Tisch geknallt.
3bebbaa8-abe8-4c52-8cca-6229806f6405,,"('SERVICE', 'NEGATIVE', 'Fisch')
('SERVICE', 'NEGATIVE', 'Kellner')
",,"Der Fisch war sehr durch, welches vom Kellner ohne Reaktion registriert wurde!"
6167d770-0b2b-4fc7-a6a2-b3b7b9add85c,,"('AMBIENCE', 'NEGATIVE', 'Tische')
('AMBIENCE', 'NEGATIVE', 'Privatsphäre')
",,"Aber die Tische sind derart eng gestellt, dass man sich wie die Hühner auf der Stange fühlt und keinerlei Privatsphäre möglich ist."
9eb4b94a-071a-4c27-9e68-c1b0c9cefb39,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,"Das Restaurant ist sehr zentral gelegen, gerade beim LOC."
f4ef285f-f443-4a1a-b621-e27765c51dfe,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen wird auf heißen Tellern serviert, ist frisch und sehr lecker."
a8b400f6-8ca3-4a23-a17a-d8f98f4c82a5,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Erst mal wurde ein falsches Gericht geliefert.
01579a92-5d23-4817-b6b2-a9ba75b5c851,,"('SERVICE', 'NEGATIVE', 'Empfang')
",,Der Empfang war sehr kühl.
c86fd3e4-bd5d-4730-8358-333798403234,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Stand März 2023 (Nr. 2 von 477 Restaurants in LOC) und die vielen sehr guten Bewertungen haben unser Interesse geweckt, um nach einem Einkauf in LOC in das familiengeführte Restaurant RESTAURANT_NAME zum Abendessen zu gehen.Obwohl wir keine Reservierung hatten, wurde uns aber doch nach kurzer Rechereche im fast voll besetzten Restaurant ein Tisch zugewiesen.Das Personal war sehr nett und auch die Atmosphäre stimmte.Die Bewertung im TripAdvisor sind aber eindeutig bzgl."
13ae0151-225b-4d67-bfc8-cc5180d4fbdb,"Price implizit (-> zu teuer)? 📍 Service, negative, implicit","('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Getränke')
",,"Alles in allem: schneller Service, gutes Essen, Getränke zu teuer und am regelmäßigen Austausch des Wassers vom LOC arbeiten wir noch"
92be878e-bb91-4c0f-a4aa-bddc256bba09,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Obwohl es eine Trattoria ist, servierte man uns Gourmet Menuauswahl."
3f26a258-3e29-4684-8554-132e4b51bab3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Außerdem irritierend: In einem bayrischen Bierlokal gibt es kein dunkles Weißbier, dabei schreibt man sich auf die Fahnen, ein Bierlokal zu sein.Fazit: keine Veresserung seit dem Umzug aus der LOC."
588ee4a1-3ccc-49bb-8028-9fbf969d4c07,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen.
8a55ce45-3c66-4a32-a17b-451afc0a538a,,,,Wir sind an einem Sonntagnachmittag durch mehrere traditionsreiche Düsseldorfer Brauhäuser gezogen.
263f30f1-de34-47f4-8230-a3e0a1d2d2f2,,"('SERVICE', 'POSITIVE', 'Roberto')
",✅,"Nach langer Zeit betraten wir kurz nach LOC am frühen Nachmittag das FISCHAUS, wo wir direkt von Roberto freundlich begrüßt wurden."
80aef58a-d5f0-4043-b934-beabc02390ed,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir waren sehr zufrieden.
a831ae13-2d22-42d7-998b-f5df405e6839,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ich kann diesen Hype überhaupt nicht verstehen, jedes andere Bierlokal hat mehr Charme, bessere Küche und freundlicheres Personal!Schon beim Eintritt von 2 finster dreinblickenden Securities gemustert zu werden, dann stehen zwar liebe Mädels mit Dirndl beim Eingang, aber nur um jeden zu sagen, dass sie eh selbst einen Platz suchen müssen."
1e842f60-c621-41f2-bb2e-b7d843348f71,,,,Wenigstens der wusste Bescheid.
d664dd5e-5afd-43f1-bda9-7eff8b978814,,"('SERVICE', 'POSITIVE', 'Service')
",,"Der Service war schnell und zuverlässig, obwohl das Restaurant komplett ausverkauft war."
e71aac0d-a77f-4ce4-8d57-cfb977fc5139,,,,LAGEMitten in der LOC ist das Restaurant am besten zu Fuß erreichbar.
d6d46d4c-c533-4a6e-8c47-c0e1e8f6ef4c,,"('FOOD', 'POSITIVE', 'Vorspeisen')
",✅,"Die Vorspeisen waren sehr gut, wir hatten einen Salat und eine Suppe."
4dadcc81-c765-4174-b6b5-276d6df30074,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Dass man dort nicht ein einziges Gewürz in der Küche stehen hat, muss ich wohl kaum betonen."
95ab3219-3963-472e-b3c8-05c8db532427,,"('SERVICE', 'NEUTRAL', 'Crew')
",,Die Crew (alle im gleichen Outfit - alle sprechen italienisch mit den Gästen) soll den Kunden das Gefühl vermitteln wirklich in LOC zu sein…ähnlich kennen wir das aus LOC…hierfür würde ich für die schauspielerische Leistung glatt 3 Punkte vergeben.
cbd2738d-9827-45a0-96de-7a86a3669929,,,✅,Das Haus gehört zu den wenigen überlebenden ‚Bierpalästen‘ um die Jahrhundertwende und ist sehr berechtigt unter Denkmalschutz.
88842a44-5791-4c95-a9a6-f61a4141216f,,"('AMBIENCE', 'NEGATIVE', 'Restaurant')
",,"Das rustikale Restaurant war brechend voll, wir fanden an einer langen ""Tafel"" Platz."
fef35132-4a28-484a-a137-cadcc4765998,,"('FOOD', 'POSITIVE', 'NULL')
",,Wir haben eigentlich nie besser italienisch gegessen als hier.
b05571a5-8c26-4d72-83be-90598fe482a0,,"('FOOD', 'NEGATIVE', 'Belag')
",,Belag teilweise Tiefkühlware.
1c48a628-143e-4805-8b48-62270bcc57f8,,,✅,"Eintritt 4x 27,50 € = 110 €."
4be12692-f0b5-4a44-8aa2-6785c7a51bb7,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Das Tatar vom Rind und das Kürbis Risotto waren große Klasse.und der Wein ( Gemischter Satz aus LOC ) passte perfekt.Am 30.12.2022 hatten wir eine Reservierung aber haben zuerst an der LOC genommen bis unser Tisch frei wurde.
7885759b-23ae-479b-a7fc-2d46d1f1f27d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen gerne wieder.
c99bb061-11ab-4791-90ec-089bcee0ec95,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('AMBIENCE', 'POSITIVE', 'Restaurant')
",✅,Das gemütliche Restaurant überzeugt mit einem charmanten Ambiente und einer herzlichen Atmosphäre.
38b64e54-f311-40e4-9b79-cc9599228609,,,✅,"Lebt vom gut betuchten deutschen Publikum, das nicht weiß, was gute türkische Küche ist und von der Nähe zu Philharmonie und Theater..."
661d678d-45e6-4b94-8a74-07181027c448,,,,"Wie schon 2 Leute vor mir geschrieben haben, habe ich ähnliche Erfahrung gemacht."
ebd6af8e-196f-4b95-a03e-786e354ee4d8,,"('SERVICE', 'NEGATIVE', 'Kundennähe')
('SERVICE', 'NEGATIVE', 'Besitzer')
",,"Darüber hinaus sind noch zwei,drei andere Dinge passiert, die nur verdeutlichen, dass sich der Besitzer nicht mehr auf diesem Planeten befindet und Kundennähe nicht zum Wortschatz gehört."
2ccbb97f-fe12-464f-a1c8-d87b94f23949,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Auch hier: sieht beeindruckend aus, hilft aber geschmacklich leider nicht weiter."
b124c2b9-e5c1-422f-9eaa-8f015c9b24cf,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Rundherum positive Bewertung.
70140ebd-b9c0-4906-ab13-b622e67e4acc,,"('FOOD', 'POSITIVE', 'Knödel mit Schwammerln')
('FOOD', 'NEGATIVE', 'Käsespätzle')
",,"Knödel mit Schwammerln Waren lecker, Käsespätzle waren zu matschig."
bfcd404d-292e-4565-83d7-e7b45c6dab5b,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Zum ersten Mal vor 4 Jahren ist die Qualität total gesunken.Das Essen ist einfach unverschämt teuer 2 Semmelklösse mit klebriger Pfifferlingssauce 18euro.Das Bier ist ebenso aufgeschlagen, dafür sind die Gläser nicht mehr ganz voll und unter dem Eichstrich.Touristennepp"
7a02fe39-f453-4dd1-aa0d-4ec3957b8922,,"('AMBIENCE', 'NEGATIVE', 'Klimaanlage')
",,Die Klimaanlage hatte wohl Pause.
033e5e8f-a7a8-4828-ba49-9eaf07bc856b,,"('FOOD', 'NEGATIVE', 'NULL')
",,Also wer großen Hunger hat wird wahrscheinlich nicht zufrieden gestellt.
d4674227-2119-4abf-9bd2-a5eaa2cb87fb,,,,"Wer hier einen Tisch haben möchte, sollte vorgängig reservieren."
b602f5fd-6a38-4413-9c4c-4289e98b9ceb,,,✅,Bei den Getränken ist zunächst niemand.
89f127fc-6736-4ec5-bd91-d5a268e599ec,,,✅,Wir waren es im Großen und Ganzen von anderen Brauhäusern anders gewöhnt.
b637a20d-ebd5-43ff-bdd0-b252266b3abb,,"('SERVICE', 'POSITIVE', 'NULL')
",,Wir wurden auch sehr nett begrüßt und an unseren Platz gebracht.
701df386-8c20-49dd-89cc-bd2bf8c77f36,,"('SERVICE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr sehr lecker und kam zügig.
3ca8eba0-bbe5-4d77-a93f-4fe0e53dad4d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wie immer eine Gaumenfreude.Nach langer Zeit wieder und siehe da, rein gar nichts hat sich verändert und genau das ist das Beste daran.Die Kalbsspesse und die LOC Bäckchen suchen ihres gleichen Unverändert, unvergesslich, unvergleichbar."
af986526-f8b7-4ca0-87b5-96d6931cb6e2,,,,Wir waren als Gruppe diese Woche im LOC.
74f18c2a-0d42-484f-8345-b49655d40c74,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Waren aber auch da enttäuscht, denn die drei vier Löffel die man aus dem LOC in den Mund bekam fühlten sich auch nur wie eine Mundbefeuchtung an.Sorry !"
c2a6f631-7271-4f90-975d-70596106acad,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Geburtstagsessen mit Komplettmenü (4 Gänge).Sehr guter Service und leckere Cocktails.
d29a5c8e-8915-4e68-8fcf-a50001cc45eb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,So schnell ging es wirklich noch nirgendwo wo ich Essen war!Für mich gab es fünf warme Tapas und meine Frau entschied sich für den Lachs.
464e2119-b833-42b4-aab6-113a5b2e73ee,,,✅,"Das Essen war nicht wie in einem gängigen griechischem Restaurant in LOC, sondern wie in einem kleinen familiengeführtem Restaurant im LOC."
3fa2b517-22d7-4c6a-a877-136d3d56c7ad,,,,Zum vierten mal hier...
f427a7c1-cd30-434f-9dc9-fa7162155ff0,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Seit vielen Jahren mal wieder hier gewesen und leider ziemlich enttäuscht worden.
7c21c17f-33be-413b-bd09-e641386d10be,,"('AMBIENCE', 'NEGATIVE', 'Charme')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Tuscolo')
",,"Seit das Gebäude um das ehemalige Steakhaus erweitert wurde, ist das Tuscolo ein echter Massenbetrieb geworden und hat seinen Charme total verloren."
