"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
62,100.0,29558748,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:55:14.773839Z","fixed","4c75cda6-fb6e-4bba-9023-685641f2843b","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",3.175,"GPT-3",0,"Die Preise sind angemessen.","2024-01-20T12:55:14.773855Z"
63,100.0,29559507,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:49:47.199198Z","fixed","81fa7532-5bf2-42cc-8ba6-75487ccfd837","","[{""end"":26,""text"":""enttäuschende"",""start"":13,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",25.301,"GPT-3",0,"Das war eine enttäuschende Erfahrung.","2024-01-20T13:49:47.199215Z"
64,100.0,29559162,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:02.758503Z","fixed","8a2ac09a-8e9b-415b-a46c-a40b40c5a5e9","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.306,"GPT-3",0,"Der Preis ist angemessen.","2024-01-20T13:21:02.758521Z"
65,100.0,29559510,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:49:54.983163Z","fixed","17744049-69cd-4c29-8047-bea868c7185c","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",6.975,"GPT-3",0,"Die Preise sind für die gebotene Qualität definitiv zu hoch.","2024-01-20T13:49:54.983188Z"
66,100.0,29559511,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:50:00.927628Z","fixed","ba4f3882-70e5-45b1-972c-17c4caed29ec","[{""end"":45,""text"":""Restaurant"",""start"":35,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.111,"GPT-3",0,"Ich war sehr enttäuscht von diesem Restaurant.","2024-01-20T13:50:00.927644Z"
67,100.0,29559514,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:50:27.072659Z","fixed","69a9a26c-bba3-4ce6-b034-22607bfbade3","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","[{""end"":73,""text"":""insgesamt war der Eindruck"",""start"":47,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",25.356,"GPT-3",0,"Der Preis ist weder positiv noch negativ, aber insgesamt war der Eindruck negativ.","2024-01-20T13:50:27.072674Z"
68,100.0,29559516,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:50:44.372544Z","fixed","ae9fa3b4-af1b-45f4-a062-9209a1d00b00","[{""end"":39,""text"":""Restaurant"",""start"":29,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":86,""text"":""Preis-Leistungsverhältnis"",""start"":61,""labels"":[""PRICE-POSITIVE""]}]","",16.52,"GPT-3",0,"Ein absolut empfehlenswertes Restaurant mit einem sehr guten Preis-Leistungsverhältnis.","2024-01-20T13:50:44.372562Z"
69,100.0,29559517,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:50:50.003212Z","fixed","e4210fd8-3332-4de1-9201-9071a9e0ce02","","[{""end"":22,""text"":""ein großartiges"",""start"":7,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.655,"GPT-3",0,"Es war ein großartiges Erlebnis.","2024-01-20T13:50:50.003236Z"
70,100.0,29559518,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:50:57.998528Z","fixed","eca1f703-515e-489a-af09-92f76b31b825","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":40,""text"":""Service"",""start"":33,""labels"":[""SERVICE-NEGATIVE""]}]","",7.063,"GPT-3",0,"Das Essen war sehr gut, aber der Service ließ zu wünschen übrig.","2024-01-20T13:50:57.998555Z"
71,100.0,29559521,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:51:08.697605Z","fixed","d36371ab-42d9-4b0b-a5d9-dcc412e7290c","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":41,""text"":""Essen"",""start"":36,""labels"":[""FOOD-POSITIVE""]}]","",9.928,"GPT-3",0,"Das Ambiente ist sehr schön und das Essen schmeckt ausgezeichnet.","2024-01-20T13:51:08.697623Z"
72,100.0,29559522,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:51:33.196848Z","fixed","4856a399-db8d-4c69-a7b1-c44210e910b2","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":62,""text"":""Preis-Leistungsverhältnis"",""start"":37,""labels"":[""PRICE-NEGATIVE""]},{""end"":99,""text"":""Atmosphäre"",""start"":89,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":159,""text"":""Preis"",""start"":154,""labels"":[""PRICE-NEUTRAL""]}]","[{""end"":148,""text"":""positiv"",""start"":141,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",23.652,"GPT-3",0,"Der Service war in Ordnung, aber das Preis-Leistungsverhältnis war nicht angemessen, die Atmosphäre war schön und insgesamt war der Eindruck positiv, der Preis war okay.","2024-01-20T13:51:33.196866Z"
73,100.0,29559173,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:32.074893Z","fixed","a572a347-25f4-43bb-b545-054e2da9cae4","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.879,"GPT-3",0,"Der Service war ausgezeichnet.","2024-01-20T13:21:32.074909Z"
74,100.0,29559030,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:11:30.921224Z","fixed","45413113-e860-4104-86cb-9e4c86a5aa4d","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",1.913,"GPT-3",0,"Das Ambiente ist sehr angenehm.","2024-01-20T13:11:30.921242Z"
75,100.0,29559225,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:24:41.263604Z","fixed","428a942f-4f89-4c0b-b644-5634fbc1db73","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",2.663,"GPT-3",0,"Der Service war sehr unfreundlich.","2024-01-20T13:24:41.263621Z"
76,100.0,29559163,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:07.112106Z","fixed","19190ce3-b965-4dae-a147-ee332cca885a","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",3.539,"GPT-3",0,"Der Preis ist angemessen.","2024-01-20T13:21:07.112130Z"
77,100.0,29559524,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:51:45.189614Z","fixed","8acddc52-2193-49a3-ada7-08191ed22223","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",11.203,"GPT-3",0,"Das Ambiente war enttäuschend und nicht gemütlich.","2024-01-20T13:51:45.189632Z"
78,100.0,29559527,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:51:55.627280Z","fixed","ca076d66-7cc2-4468-8721-7d876eb54976","","[{""end"":29,""text"":""ein gelungener"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",9.569,"GPT-3",0,"Alles in allem ein gelungener Abend.","2024-01-20T13:51:55.627305Z"
79,100.0,29559528,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:52:10.325252Z","fixed","81fb60c5-9864-4de1-b180-51a1d2c0771a","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",13.908,"GPT-3",0,"Das Personal war sehr unfreundlich und unprofessionell.","2024-01-20T13:52:10.325273Z"
80,100.0,29559535,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:00.712612Z","fixed","e97ab6e2-d6f5-4096-b1f5-6663c2b63514","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":58,""text"":""Essen"",""start"":53,""labels"":[""FOOD-POSITIVE""]}]","",49.569,"GPT-3",0,"Das Preis-Leistungsverhältnis ist angemessen und das Essen schmeckt hervorragend.","2024-01-20T13:53:00.712629Z"
81,100.0,29559537,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:05.898780Z","fixed","189e5b09-2bfe-446b-a47f-a577db37fbfb","","[{""end"":21,""text"":""Einfach nur großartig"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.359,"GPT-3",0,"Einfach nur großartig!","2024-01-20T13:53:05.898801Z"
82,100.0,29559538,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:11.414048Z","fixed","3990aeec-6480-4ebb-a0b7-c37aa4e0890c","[{""end"":15,""text"":""Preisniveau"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.736,"GPT-3",0,"Das Preisniveau ist angemessen.","2024-01-20T13:53:11.414066Z"
83,100.0,29559165,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:10.377455Z","fixed","3a9b7ca9-a2d3-42b4-a9f1-7e6e365f3ccc","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",2.43,"GPT-3",0,"Der Preis ist angemessen.","2024-01-20T13:21:10.377471Z"
84,100.0,29559182,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:55.723391Z","fixed","a98edc14-c26c-4c49-b3f2-274e79ae2740","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",4.561,"GPT-3",0,"Das Essen war okay.","2024-01-20T13:21:55.723409Z"
85,100.0,29559540,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:31.921035Z","fixed","f1af3333-624c-4fd8-a852-99c6ce6652ea","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",19.695,"GPT-3",0,"Die Preise sind leider etwas zu hoch.","2024-01-20T13:53:31.921061Z"
86,100.0,29559542,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:40.636993Z","fixed","8d756fb1-74f9-4f73-9082-d6236111cd3b","[{""end"":10,""text"":""Pommes"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",7.915,"GPT-3",0,"Die Pommes waren leider kalt und labbrig.","2024-01-20T13:53:40.637013Z"
87,100.0,29559544,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:46.924788Z","fixed","1c47a16b-a253-4813-98e3-87de15a827fa","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.371,"GPT-3",0,"Das Ambiente ist sehr angenehm und gemütlich.","2024-01-20T13:53:46.924805Z"
88,100.0,29559546,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:53:59.641089Z","fixed","5dbce3c4-cbca-4008-8cd7-aa91553acf72","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":61,""text"":""Preis-Leistungs-Verhältnis"",""start"":35,""labels"":[""PRICE-POSITIVE""]}]","",11.865,"GPT-3",0,"Die Preise sind angemessen und das Preis-Leistungs-Verhältnis stimmt.","2024-01-20T13:53:59.641111Z"
89,100.0,29559552,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:54:19.717181Z","fixed","24ee851f-dea6-49e2-8a32-126c87435519","[{""end"":46,""text"":""Restaurant"",""start"":36,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":57,""text"":""Essen"",""start"":52,""labels"":[""FOOD-NEUTRAL""]},{""end"":82,""text"":""Preis"",""start"":77,""labels"":[""PRICE-NEGATIVE""]}]","",19.182,"GPT-3",0,"Es gibt nichts Besonderes an diesem Restaurant, das Essen ist okay, aber der Preis ist zu hoch.","2024-01-20T13:54:19.717201Z"
90,100.0,29558956,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:06:28.698357Z","fixed","7f8eb5ae-364f-4b14-bbf2-405f1afd00b7","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",12.152,"GPT-3",0,"Der Service war sehr unfreundlich und langsam.","2024-01-20T13:06:28.698383Z"
91,100.0,29559553,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:54:29.977642Z","fixed","9e361b8b-baa3-43dc-a921-3accfe0ce979","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",9.332,"GPT-3",0,"Die Preise sind viel zu hoch für die gebotene Qualität.","2024-01-20T13:54:29.977665Z"
92,100.0,29558969,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:07:39.527990Z","fixed","02a0ce5f-4a0c-4831-b450-ef766606a08f","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-NEGATIVE""]}]","",9.557,"GPT-3",0,"Der Service war sehr gut, aber das Essen war enttäuschend.","2024-01-20T13:07:39.528004Z"
93,100.0,29559561,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:55:26.551275Z","fixed","42d70ee7-34c9-40f4-8b80-6860162a3f9e","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":48,""text"":""Essen"",""start"":43,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":93,""text"":""war ich nicht"",""start"":80,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",55.687,"GPT-3",0,"Das Preis-Leistungsverhältnis ist gut, das Essen war in Ordnung, aber insgesamt war ich nicht zufrieden.","2024-01-20T13:55:26.551292Z"
94,100.0,29559562,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:55:39.198703Z","fixed","285fe398-bac2-4244-b6ec-39a94c17f247","[{""end"":43,""text"":""Essen"",""start"":38,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":32,""text"":""Erlebnis"",""start"":24,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",11.824,"GPT-3",0,"Ein insgesamt positives Erlebnis, das Essen war jedoch eher neutral.","2024-01-20T13:55:39.198722Z"
95,100.0,29558840,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:59:45.379365Z","fixed","a1e33b8d-ae30-4476-b908-6061e67045b3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.821,"GPT-3",0,"Das Essen war köstlich.","2024-01-20T12:59:45.379390Z"
96,100.0,29559258,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:28:31.865947Z","fixed","a6d0e383-3e41-411b-8f18-91463b88bee0","","[{""end"":6,""text"":""war"",""start"":3,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",12.065000000000001,"GPT-3",0,"Es war okay.","2024-01-20T13:29:00.726693Z"
97,100.0,29559565,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:55:49.500525Z","fixed","c4ac4933-77d7-40a8-ab67-541c8ce26c27","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",9.439,"GPT-3",0,"Die Atmosphäre war okay.","2024-01-20T13:55:49.500542Z"
98,100.0,29559566,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:55:55.578807Z","fixed","e5d70d1c-8412-4215-834b-60db03b7f17d","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.033,"GPT-3",0,"Das Restaurant hat mich nicht wirklich beeindruckt.","2024-01-20T13:55:55.578825Z"
99,100.0,29558842,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:59:49.295864Z","fixed","dfd29e16-e6dc-4588-bf0e-1fc9888c0523","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",2.995,"GPT-3",0,"Das Essen war köstlich.","2024-01-20T12:59:49.295879Z"
100,100.0,29559567,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:56:02.432849Z","fixed","73528e51-9dea-4386-b8b5-df9948c2a2fa","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":34,""text"":""Service"",""start"":27,""labels"":[""SERVICE-NEGATIVE""]}]","",6.036,"GPT-3",0,"Das Essen war kalt und der Service unfreundlich.","2024-01-20T13:56:02.432869Z"
101,100.0,29559570,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:56:30.334347Z","fixed","ff7b2146-2e6c-49c8-8d58-856b66b0ec7a","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":58,""text"":""Qualität rechtfertigt"",""start"":37,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",26.993,"GPT-3",0,"Die Preise sind etwas hoch, aber die Qualität rechtfertigt es.","2024-01-20T13:56:30.334363Z"
102,100.0,29559572,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:56:38.946723Z","fixed","da75fbdc-1395-4196-94cc-e2ef2d6d19c8","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":48,""text"":""Essen"",""start"":43,""labels"":[""FOOD-NEGATIVE""]}]","",7.559,"GPT-3",0,"Das Personal war sehr freundlich, aber das Essen hat mir nicht geschmeckt.","2024-01-20T13:56:38.946739Z"
103,100.0,29559573,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:56:59.408355Z","fixed","d9911faf-da65-4519-90b4-3f1172bf96af","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":42,""text"":""Preis"",""start"":37,""labels"":[""PRICE-NEGATIVE""]}]","",19.542,"GPT-3",0,"Der Service war in Ordnung, aber der Preis war etwas hoch.","2024-01-20T13:56:59.408372Z"
104,100.0,29559575,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:57:10.112527Z","fixed","822e2491-6f4e-4fcb-8c67-cef0ef983d4d","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",9.869,"GPT-3",0,"Das Ambiente des Restaurants ist sehr angenehm.","2024-01-20T13:57:10.112543Z"
105,100.0,29559063,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:13:37.799112Z","fixed","500f69be-097f-4cfc-9ba0-8fc9fd29179d","","[{""end"":24,""text"":""okay, aber nichts"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",3.595,"GPT-3",0,"Es war okay, aber nichts Besonderes.","2024-01-20T13:13:37.799127Z"
106,100.0,29559577,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:57:22.201220Z","fixed","e4fc167d-0966-4532-88d1-002b26fa7c70","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":49,""text"":""Service"",""start"":42,""labels"":[""SERVICE-POSITIVE""]},{""end"":71,""text"":""Preis"",""start"":66,""labels"":[""PRICE-POSITIVE""]}]","",11.192,"GPT-3",0,"Die Atmosphäre war enttäuschend, aber der Service war gut und der Preis angemessen.","2024-01-20T13:57:22.201239Z"
107,100.0,29559580,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:57:32.730401Z","fixed","5710f327-42bd-4cd4-ac11-0a3f8289b116","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":38,""text"":""Ambiente"",""start"":30,""labels"":[""AMBIENCE-NEUTRAL""]}]","",9.538,"GPT-3",0,"Der Service war okay, und das Ambiente war auch in Ordnung.","2024-01-20T13:57:32.730424Z"
108,100.0,29559587,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:58:45.919167Z","fixed","377047f2-8d75-4f2c-b4f7-97816be3c31a","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":55,""text"":""Service"",""start"":48,""labels"":[""SERVICE-NEGATIVE""]}]","",72.379,"GPT-3",0,"Das Preis-Leistungsverhältnis ist gut, aber der Service lässt zu wünschen übrig.","2024-01-20T13:58:45.919189Z"
109,100.0,29559175,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:21:34.201657Z","fixed","bbdfbacc-1005-4cfc-b3d0-8598a9cdeaf4","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.257,"GPT-3",0,"Der Service war ausgezeichnet.","2024-01-20T13:21:34.201672Z"
110,100.0,29559252,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:27:50.977600Z","fixed","22ffb656-2984-4c9b-809a-d019f9d11d86","[{""end"":56,""text"":""Essens"",""start"":50,""labels"":[""PRICE-NEGATIVE""]}]","",94.55199999999999,"GPT-3",0,"Die Preise sind viel zu hoch für die Qualität des Essens.","2024-01-21T15:35:44.293612Z"
111,100.0,29570350,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:06:10.580443Z","fixed","88989d8d-fe55-4479-b10c-eae48b91cf98","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":37,""text"":""Essen"",""start"":32,""labels"":[""FOOD-NEUTRAL""]}]","",30.564,"GPT-3",0,"Der Service war in Ordnung, das Essen war durchschnittlich.","2024-01-21T08:06:10.580461Z"
112,100.0,29570352,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:06:16.617739Z","fixed","0f34841b-3cfb-4b0a-b04f-23179335f473","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.998,"GPT-3",0,"Der Preis war angemessen.","2024-01-21T08:06:16.617756Z"
113,100.0,29570357,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:06:23.682874Z","fixed","3458859f-37d6-4a59-a581-5cfeb71014cb","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",5.992,"GPT-3",0,"Die Preise sind viel zu hoch für die gebotene Qualität.","2024-01-21T08:06:23.682891Z"
114,100.0,29570364,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:06:32.094189Z","fixed","780e6a54-a39f-406c-8c0c-f45e622e05c9","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",7.49,"GPT-3",0,"Das Preis-Leistungsverhältnis ist angemessen.","2024-01-21T08:06:32.094208Z"
115,100.0,29570373,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:06:51.215611Z","fixed","e6437525-6ca7-4f0d-9f32-973d0ee1abaa","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":59,""text"":""Preis-Leistungs-Verhältnis"",""start"":33,""labels"":[""PRICE-NEGATIVE""]}]","",18.24,"GPT-3",0,"Das Essen war zwar gut, aber das Preis-Leistungs-Verhältnis stimmt nicht.","2024-01-21T08:06:51.215631Z"
116,100.0,29570379,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:07:03.370335Z","fixed","65305c54-1152-44c8-965b-eb347af65ad3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":32,""text"":""Preis"",""start"":27,""labels"":[""PRICE-POSITIVE""]}]","",11.252,"GPT-3",0,"Das Essen war okay und der Preis angemessen.","2024-01-21T08:07:03.370352Z"
117,100.0,29559000,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:09:52.741225Z","fixed","f4dd7ed2-d8cf-4d19-8c59-aaba6eb897c7","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",7.066,"GPT-3",0,"Das Essen war leider nicht besonders gut.","2024-01-20T13:09:52.741247Z"
