"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
65,100.0,30080958,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:17:58.448440Z","random","1b8342a1-15a4-47e9-9fb3-5b3dfad09387","","[{""end"":35,""text"":""okay, aber nichts Besonderes"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",6.956,"GPT-3",5,"Es war okay, aber nichts Besonderes.","2024-02-01T09:17:58.448463Z"
66,100.0,30078345,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:45:08.805666Z","random","a8f8a360-985d-4a2a-b601-44ba7f5f8c44","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.901,"GPT-3",5,"Das Essen war leider enttäuschend.","2024-02-01T08:45:08.805691Z"
67,100.0,30080993,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:18:26.639129Z","random","c949b1a2-bb17-4a5f-a6ad-be7b1772c1d6","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",27.33,"GPT-3",5,"Die Preise sind viel zu hoch für die gebotene Qualität.","2024-02-01T09:18:26.639151Z"
68,100.0,30081047,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:19:11.798647Z","random","a3a1c50b-cc49-48dc-92b1-fd8cbd553efe","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",23.493,"GPT-3",5,"Die Preise sind definitiv zu hoch für das Gebotene.","2024-02-01T09:19:11.798670Z"
69,100.0,30095072,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:56:43.057309Z","random","2faa4259-ecba-4409-98a2-0017c2e1cff0","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",16.619,"GPT-3",5,"Die Preise sind viel zu hoch.","2024-02-01T10:56:43.057332Z"
70,100.0,30078362,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:45:20.196071Z","random","c08bf6f3-7978-456e-b429-7e3cd4e5efaa","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":73,""text"":""Atmosphäre"",""start"":63,""labels"":[""AMBIENCE-NEGATIVE""]}]","",9.969,"GPT-3",5,"Das Essen war okay, aber das Restaurant hatte eine unangenehme Atmosphäre.","2024-02-01T08:45:20.196090Z"
71,100.0,30081070,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:19:28.689830Z","random","129d79e2-5616-4f90-8a41-4be0a0f3353b","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",4.738,"GPT-3",5,"Das Restaurant hat uns enttäuscht.","2024-02-01T09:19:28.689855Z"
72,100.0,30081073,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:19:34.417262Z","random","d6b95343-28c8-418d-bef4-9048b88f0f1c","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",4.914,"GPT-3",5,"Der Service war durchschnittlich.","2024-02-01T09:19:34.417280Z"
73,100.0,30081116,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:19.561208Z","random","3a36e90b-75b0-446a-8318-0b0a76a73010","[{""end"":11,""text"":""Gericht"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",44.308,"GPT-3",5,"Das Gericht war geschmacklos und nicht gut zubereitet.","2024-02-01T09:20:19.561227Z"
74,100.0,30078396,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:45:36.092795Z","random","06885156-079a-4058-b592-1ee5ece4a512","[{""end"":56,""text"":""Essens"",""start"":50,""labels"":[""PRICE-NEGATIVE""]}]","",14.328,"GPT-3",5,"Die Preise sind viel zu hoch für die Qualität des Essens.","2024-02-01T08:45:36.092812Z"
75,100.0,30078420,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:45:50.237378Z","random","b767f6bf-0c43-4fe0-9c2d-4d90954dbc96","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":37,""text"":""Service"",""start"":30,""labels"":[""SERVICE-NEUTRAL""]}]","",13.198,"GPT-3",5,"Das Essen war in Ordnung, der Service war auch in Ordnung.","2024-02-01T08:45:50.237397Z"
76,100.0,30081127,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:26.141590Z","random","76d20931-9ac5-49fb-80e1-0e5491b0b996","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.721,"GPT-3",5,"Der Service war ausgezeichnet.","2024-02-01T09:20:26.141609Z"
77,100.0,30077081,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:31:46.128659Z","random","9d71af90-a95a-4aca-b589-227676d9ebc2","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",2.281,"GPT-3",5,"Die Preise waren angemessen.","2024-02-01T08:31:46.128683Z"
78,100.0,30081132,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:31.977962Z","random","f4c83b4f-e4a1-4b2d-89ea-5faef3c38251","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.038,"GPT-3",5,"Das Restaurant hat eine angenehme Atmosphäre.","2024-02-01T09:20:31.977981Z"
79,100.0,30081142,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:41.987470Z","random","36b7c955-13fc-447e-9642-5ace7d763c97","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",9.192,"GPT-3",5,"Das Service war enttäuschend.","2024-02-01T09:20:41.987492Z"
80,100.0,30076736,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:47.318213Z","random","7174527c-8147-40c5-944f-a792c15684a6","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.048,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:27:47.318232Z"
81,100.0,30081148,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:48.328743Z","random","95829caf-4645-4c8b-a139-8561305e5c00","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.521,"GPT-3",5,"Der Service war sehr aufmerksam und freundlich.","2024-02-01T09:20:48.328770Z"
82,100.0,30077105,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:32:04.085178Z","random","1f605387-cdfa-4a2d-b2e2-320ab966c70e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":30,""text"":""Service"",""start"":23,""labels"":[""SERVICE-NEUTRAL""]},{""end"":60,""text"":""Preise"",""start"":54,""labels"":[""PRICE-POSITIVE""]}]","",16.387,"GPT-3",5,"Das Essen war gut, der Service war in Ordnung und die Preise waren angemessen.","2024-02-01T08:32:04.085201Z"
83,100.0,30081155,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:20:57.193227Z","random","942161f4-1641-4f47-9ccb-ad9e8da790d3","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",8.026,"GPT-3",5,"Der Service war sehr unfreundlich und langsam.","2024-02-01T09:20:57.193246Z"
84,100.0,30078442,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:46:05.525991Z","random","806dc915-9de9-45ae-a057-f9d653313ed3","[{""end"":22,""text"":""Restaurant"",""start"":12,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":38,""text"":""Essen"",""start"":33,""labels"":[""FOOD-POSITIVE""]},{""end"":63,""text"":""Service"",""start"":56,""labels"":[""SERVICE-POSITIVE""]}]","",14.172,"GPT-3",5,"Ein schönes Restaurant mit gutem Essen und freundlichem Service.","2024-02-01T08:46:05.526009Z"
85,100.0,30078460,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:46:15.651193Z","random","9d33c1e4-2926-4e15-a4c6-470a09720d08","[{""end"":28,""text"":""Essen"",""start"":23,""labels"":[""FOOD-POSITIVE""]}]","",9.155,"GPT-3",5,"Alles in allem war das Essen wirklich gut und hat meinen Geschmack getroffen.","2024-02-01T08:46:15.651212Z"
86,100.0,30078478,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:46:31.267126Z","random","c6bd0cde-cbdc-4537-a28f-34f0bd9649da","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":41,""text"":""Service"",""start"":34,""labels"":[""SERVICE-NEGATIVE""]}]","",14.139,"GPT-3",5,"Das Essen war ungenießbar und der Service war katastrophal.","2024-02-01T08:46:31.267147Z"
87,100.0,30078499,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:46:46.656288Z","random","452e1be4-d1a4-4894-a5b3-ae3803f8a817","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":36,""text"":""Service"",""start"":29,""labels"":[""SERVICE-POSITIVE""]}]","",14.059,"GPT-3",5,"Das Essen war okay, aber der Service war sehr gut.","2024-02-01T08:46:46.656308Z"
88,100.0,30077271,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:34:03.490943Z","random","5e1edd21-1fd0-4dbf-b66a-36ab243da034","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",6.743,"GPT-3",5,"Das Personal war sehr unfreundlich und unprofessionell.","2024-02-01T08:34:03.490964Z"
89,100.0,30081166,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:03.760431Z","random","8a49812c-45d6-4409-9633-ae9fbc46e8c9","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.735,"GPT-3",5,"Der Service war ausgezeichnet.","2024-02-01T09:21:03.760450Z"
90,100.0,30081174,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:13.004353Z","random","25ef82f7-a640-4ba2-ad12-5ef857dc5570","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",8.404,"GPT-3",5,"Das Ambiente des Restaurants war okay.","2024-02-01T09:21:13.004370Z"
91,100.0,30081187,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:25.175030Z","random","098c616b-04ef-4fd2-913b-6ddeaddd46bf","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",11.321,"GPT-3",5,"Das Restaurant hat eine durchschnittliche Atmosphäre.","2024-02-01T09:21:25.175051Z"
92,100.0,30081193,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:35.177476Z","random","8e79fcc9-4065-4d45-969f-24d6ea422592","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",9.149,"GPT-3",5,"Das Ambiente war enttäuschend.","2024-02-01T09:21:35.177495Z"
93,100.0,30078510,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:46:58.428129Z","random","6d010a5d-56af-4db6-bf2c-eab10c57d3a6","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",10.424,"GPT-3",5,"Der Preis war angemessen.","2024-02-01T08:46:58.428152Z"
94,100.0,30076837,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:28:51.362510Z","random","eb6ab284-5a33-4011-bae1-916fa7244f34","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.464,"GPT-3",5,"Das Personal war sehr freundlich und zuvorkommend.","2024-02-01T08:28:51.362536Z"
95,100.0,30078566,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:47:42.116924Z","random","4bb18011-f6e0-4b54-a2bf-c8650884ef5d","[{""end"":30,""text"":""Restaurant"",""start"":20,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-POSITIVE""]},{""end"":71,""text"":""Service"",""start"":64,""labels"":[""SERVICE-POSITIVE""]}]","",30.095,"GPT-3",5,"Ein wirklich tolles Restaurant mit super Essen und freundlichem Service.","2024-02-01T08:47:42.116949Z"
96,100.0,30076740,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:49.360564Z","random","00a6b943-c15c-4f96-8a71-fdabb7226175","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.261,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:27:49.360583Z"
97,100.0,30081199,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:40.561006Z","random","fdc79e8f-f817-4b74-9b08-f30df5549b9c","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",4.231,"GPT-3",5,"Das Restaurant hat uns positiv überrascht.","2024-02-01T09:21:40.561027Z"
98,100.0,30076743,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:51.416955Z","random","c01d5d98-450a-45a9-a89d-eec879fb7ddb","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.279,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:27:51.416980Z"
99,100.0,30076748,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:53.765200Z","random","50acbb28-941b-47df-84d6-7d7ecce03755","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.574,"GPT-3",5,"Das Essen war köstlich.","2024-02-01T08:27:53.765219Z"
100,100.0,30081204,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:47.975981Z","random","0fbc125e-8521-4568-8a5d-cc904b9d8ac0","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",6.611,"GPT-3",5,"Der Service war ausgezeichnet.","2024-02-01T09:21:47.976001Z"
101,100.0,30081210,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:21:54.960856Z","random","9f1b3082-6ab7-4b1d-a0ee-1b9639ac8a4a","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",6.178,"GPT-3",5,"Das Restaurant hat eine angenehme Atmosphäre.","2024-02-01T09:21:54.960873Z"
102,100.0,30078591,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:47:57.131817Z","random","406afe12-48cd-4a7d-80c3-0c3bf871c4bc","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":34,""text"":""Preise"",""start"":28,""labels"":[""PRICE-NEGATIVE""]}]","",12.676,"GPT-3",5,"Das Essen war gut, aber die Preise waren zu hoch.","2024-02-01T08:47:57.131838Z"
103,100.0,30078616,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:48:08.530511Z","random","034a79dd-3acd-41a3-8d5c-4c8a6a28511c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",10.446,"GPT-3",5,"Das Essen war leider nicht gut.","2024-02-01T08:48:08.530527Z"
104,100.0,30081224,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:22:08.175369Z","random","e364618f-0e60-40df-803d-e0dc39bf6e5c","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",12.368,"GPT-3",5,"Das Restaurant hat eine durchschnittliche Atmosphäre und einen neutralen Gesamteindruck.","2024-02-01T09:22:08.175390Z"
105,100.0,30081230,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:22:14.687910Z","random","aed5f573-2898-4105-91ac-2f2cd524008f","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",5.68,"GPT-3",5,"Die Preise sind viel zu hoch und nicht gerechtfertigt.","2024-02-01T09:22:14.687929Z"
106,100.0,30078668,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:48:41.967215Z","random","90c909ff-35cf-4f3e-bcd2-6c12394f7858","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":63,""text"":""Essen"",""start"":58,""labels"":[""FOOD-NEUTRAL""]}]","[{""end"":114,""text"":""Eindruck negativ."",""start"":97,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",32.547,"GPT-3",5,"Das Restaurant hat eine durchschnittliche Atmosphäre, das Essen ist okay, aber insgesamt war der Eindruck negativ.","2024-02-01T08:48:41.967236Z"
107,100.0,30081238,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:22:22.727871Z","random","6b17d167-70e5-4496-a8aa-5891a704dd58","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",7.188,"GPT-3",5,"Die Preise waren viel zu hoch für das Gebotene.","2024-02-01T09:22:22.727895Z"
108,100.0,30081245,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:22:29.352769Z","random","a81c1c63-46d4-4aa3-a5e3-2b5d8aecaee1","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",5.821,"GPT-3",5,"Das Ambiente ist weder besonders positiv noch negativ.","2024-02-01T09:22:29.352786Z"
109,100.0,30076595,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:25:59.655121Z","random","250043cd-0b63-400d-9836-714bb423a263","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.321,"GPT-3",5,"Die Preise sind angemessen.","2024-02-01T08:25:59.655152Z"
110,100.0,30076609,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:26:05.959347Z","random","61ef8b19-de51-4075-a0f7-cb31776076b1","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.522,"GPT-3",5,"Die Preise sind angemessen.","2024-02-01T08:26:05.959365Z"
111,100.0,30078681,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:48:50.824136Z","random","c8b7cee0-e2c3-441c-9916-6b4834baeb89","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",7.811,"GPT-3",5,"Das Essen war in Ordnung, aber nicht besonders beeindruckend.","2024-02-01T08:48:50.824155Z"
112,100.0,30081255,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:22:37.596564Z","random","70154ba5-981f-4aea-8309-729d26be12c8","[{""end"":27,""text"":""Restaurant"",""start"":17,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":55,""text"":""Atmosphäre"",""start"":45,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.452,"GPT-3",5,"Ein sehr schönes Restaurant mit einer tollen Atmosphäre.","2024-02-01T09:22:37.596579Z"
113,100.0,30078694,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:48:57.762081Z","random","1671c7bd-cbc5-4cbd-bd3d-6b63ff8cfcef","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.61,"GPT-3",5,"Das Essen war leider nicht besonders gut.","2024-02-01T08:48:57.762107Z"
114,100.0,30081302,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:23:22.790224Z","random","09e37d01-36eb-4fc3-8be7-030910df8de8","[{""end"":15,""text"":""Einrichtung"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",44.319,"GPT-3",5,"Die Einrichtung des Restaurants ist durchschnittlich.","2024-02-01T09:23:22.790245Z"
115,100.0,30081311,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:23:31.838861Z","random","f9b2990b-eef0-4952-8ba3-27e067450905","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",8.167,"GPT-3",5,"Das Restaurant hat eine durchschnittliche Atmosphäre.","2024-02-01T09:23:31.838879Z"
116,100.0,30081333,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T09:23:52.634167Z","random","fca6d34d-740c-44ee-bd94-cf83685f9c97","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]},{""end"":67,""text"":""Restaurant"",""start"":57,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":99,""text"":""Ambiente"",""start"":91,""labels"":[""AMBIENCE-POSITIVE""]}]","",19.932,"GPT-3",5,"Der Preis war in Ordnung, aber insgesamt war ich von dem Restaurant enttäuscht, obwohl das Ambiente sehr schön war.","2024-02-01T09:23:52.634189Z"
117,100.0,30078706,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:49:08.352087Z","random","1d0228c0-ee07-420f-b382-fe31637741dd","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":38,""text"":""Essen"",""start"":33,""labels"":[""FOOD-NEUTRAL""]}]","",9.044,"GPT-3",5,"Der Service war schlecht und das Essen war in Ordnung.","2024-02-01T08:49:08.352108Z"
118,100.0,30077116,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:32:14.288638Z","random","c495a46e-4294-448a-ae85-695eba5e71e5","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",9.35,"GPT-3",5,"Die Preise waren angemessen.","2024-02-01T08:32:14.288658Z"
119,100.0,30078729,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:49:23.804975Z","random","9092a6c5-828c-48f0-b104-84d0dd7d4f2f","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":60,""text"":""Essen"",""start"":55,""labels"":[""FOOD-NEGATIVE""]}]","",14.468,"GPT-3",5,"Das Restaurant hat eine angenehme Atmosphäre, aber das Essen war enttäuschend.","2024-02-01T08:49:23.804994Z"
0,100.0,30078739,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:49:30.626459Z","fixed","14d7683a-51a1-4771-9303-6891efbe8a0c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",5.508,"GPT-3",5,"Das Essen war okay, aber nichts Besonderes.","2024-02-01T08:49:30.626475Z"
1,100.0,30078758,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:49:46.516583Z","fixed","b219b064-0fcb-4690-bab2-2856fee90abf","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",14.244,"GPT-3",5,"Das Essen war zwar etwas teurer, aber die Qualität hat sich gelohnt.","2024-02-01T08:49:46.516602Z"
