agreement,annotation_id,annotator,aspect_available_without_judgement,created_at,few_shot_condtion,id,label-explicit,label-implicit,lead_time,model,split,text,two_or_more_sentences,updated_at
100.0,29388810,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:19:28.788277Z,random,e0d6dcb0-0d8c-4530-b99b-c142e39d1511,"[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]",,8.255,Llama70B,0,Das Personal ist sehr unfreundlich und hat keine Ahnung von Kaffee.,,2024-01-17T13:19:28.788301Z
100.0,29388826,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:19:44.112401Z,random,2f72427a-24ce-41f5-8d6d-590002ab1265,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":35,""text"":""Kaffee"",""start"":29,""labels"":[""FOOD-POSITIVE""]}]",,14.423,Llama70B,0,Das Essen war lecker und der Kaffee auch.,,2024-01-17T13:19:44.112417Z
100.0,29388840,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:19:53.826122Z,random,7faa4433-2df6-49cc-8a26-0a8017f0b4c2,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,8.862,Llama70B,0,"Ein Ambiente, das ich persönlich nicht mag.",,2024-01-17T13:19:53.826142Z
100.0,29388861,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:20:11.833215Z,random,812dd9fe-9977-4102-abfd-665c55b73ba0,,"[{""end"":39,""text"":""teuer für das was man bekommt"",""start"":10,""labels"":[""PRICE-NEGATIVE-no-phrase""]}]",17.08,Llama70B,0,Leider zu teuer für das was man bekommt.,,2024-01-17T13:20:11.833236Z
100.0,29388873,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:20:23.229820Z,random,a092022f-bb23-4e8e-ae2b-54f7a47efcef,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":35,""text"":""Service"",""start"":28,""labels"":[""SERVICE-POSITIVE""]}]",,10.476,Llama70B,0,"Das Essen war sehr gut, der Service schnell und freundlich.",,2024-01-17T13:20:23.229838Z
100.0,29388881,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:20:31.233580Z,random,01e3462f-5fb9-47e3-99bb-870cba59052d,"[{""end"":8,""text"":""Lärm"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,7.213,Llama70B,0,Der Lärm war ziemlich schlimm.,,2024-01-17T13:20:31.233602Z
100.0,29388934,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:21:30.587453Z,random,a22e4161-c0c0-488a-8d39-b0db30549d0b,"[{""end"":7,""text"":""Kellner"",""start"":0,""labels"":[""SERVICE-NEGATIVE""]}]",,58.21,Llama70B,0,Kellner war nicht freundlich und hat sich wenig um uns gekümmert.,,2024-01-17T13:21:30.587471Z
100.0,29388939,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:21:38.105210Z,random,64f9f69a-278c-4591-aef4-c15d7ffa2c75,"[{""end"":13,""text"":""Essen"",""start"":8,""labels"":[""FOOD-POSITIVE""]}]",,6.672,Llama70B,0,Und das Essen war auch noch gut.,,2024-01-17T13:21:38.105229Z
100.0,29388952,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:21:51.158130Z,random,799bd697-ba96-41b8-ace9-e9063cfcfbd1,"[{""end"":13,""text"":""Service"",""start"":6,""labels"":[""SERVICE-POSITIVE""]},{""end"":39,""text"":""Ambiente"",""start"":31,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":55,""text"":""Essen"",""start"":50,""labels"":[""FOOD-POSITIVE""]}]",,12.251,Llama70B,0,"Super Service, kein besonderes Ambiente und gutes Essen.",,2024-01-17T13:21:51.158148Z
100.0,29388960,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:22:06.342535Z,random,de30e0c8-ced7-4a78-bc3c-633d5b4dc753,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]",,19.053,Llama70B,0,"Das Essen war sehr schlecht, das Fleisch roh.",,2024-01-17T13:22:15.895557Z
100.0,29389118,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T13:25:21.764221Z,random,38c21dba-a2f7-4132-872d-0411ed6c04d1,,,183.557,Llama70B,0,"Wir hatten aber nur eine halbe Stunde Zeit und wären dann auch mit einem Service zufrieden gewesen, der uns nicht zum Abhauen zwingt.",,2024-01-17T13:25:21.764238Z
100.0,29389134,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:25:33.348555Z,random,7447d7dd-e0e3-41bb-b778-03dbe602076d,"[{""end"":33,""text"":""Preis\/Leistungsverhältnis"",""start"":8,""labels"":[""PRICE-NEUTRAL""]}]",,10.751,Llama70B,0,Und der Preis/Leistungsverhältnis ist auch noch in Ordnung.,,2024-01-17T13:25:33.348571Z
100.0,29389148,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:25:45.352940Z,random,ddc33217-fdd5-48ed-8852-7aaf7ea6b28e,"[{""end"":15,""text"":""Preisniveau"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,17.235,Llama70B,0,Das Preisniveau ist angemessen.,,2024-01-21T15:17:16.229078Z
100.0,29389165,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:26:03.892389Z,random,6a9533e9-2ffa-4c4f-80ab-42c81f39ce6a,,"[{""end"":18,""text"":""war sehr"",""start"":10,""labels"":[""SERVICE-POSITIVE-no-phrase""]}]",17.679,Llama70B,0,Das Essen war sehr schnell fertig.,,2024-01-17T13:26:03.892408Z
100.0,29389180,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:26:21.935909Z,random,47d23dbd-dfe6-407e-a432-a4482cb50ad6,"[{""end"":23,""text"":""Preis"",""start"":18,""labels"":[""PRICE-POSITIVE""]}]","[{""end"":55,""text"":""Qualität sehr zufrieden"",""start"":32,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",17.107,Llama70B,0,Wir waren mit dem Preis und der Qualität sehr zufrieden.,,2024-01-17T13:26:21.935927Z
100.0,29389215,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:00.780242Z,random,e3d486c0-a63e-4ec6-a742-899e1af51e66,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,38.012,Llama70B,0,"Das Essen war okay, aber nichts Besonderes.",,2024-01-17T13:27:00.780266Z
100.0,29389219,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:06.309131Z,random,a7e7b69e-4af3-47c1-8f47-180fc2a18138,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,4.726,Llama70B,0,Das Essen war sehr lecker.,,2024-01-17T13:27:06.309147Z
100.0,29389229,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:15.399068Z,random,eae318a0-b723-414e-8f47-e25341f1b0bf,"[{""end"":30,""text"":""Preise"",""start"":24,""labels"":[""PRICE-NEUTRAL""]}]",,8.216,Llama70B,0,"Wir waren um 16 Uhr da, Preise sind ok.",,2024-01-17T13:27:15.399085Z
100.0,29389248,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:29.135312Z,random,3fa4c255-6223-4bef-89e6-341206e331dc,"[{""end"":37,""text"":""Essens"",""start"":31,""labels"":[""FOOD-NEGATIVE""]}]",,12.899,Llama70B,0,Wir waren mit der Qualität des Essens nicht zufrieden.,,2024-01-17T13:27:29.135330Z
100.0,29389266,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:44.833539Z,random,adc9947f-cbd5-4dd9-b564-90dc5fa1c8be,,"[{""end"":37,""text"":""aber nichts Besonderes"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",22.847,Llama70B,0,"Gute Qualität, aber nichts Besonderes.",,2024-01-17T13:41:50.962954Z
100.0,29389272,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:27:53.504039Z,random,5e5232cf-2a65-492b-864e-3f4e47e682ef,"[{""end"":21,""text"":""Preise"",""start"":15,""labels"":[""PRICE-POSITIVE""]}]",,7.716,Llama70B,0,Ganz angenehme Preise.,,2024-01-17T13:27:53.504059Z
100.0,29389282,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:28:03.957322Z,random,ffdc85ae-58a0-4d21-af7e-301b232c9458,"[{""end"":4,""text"":""Bier"",""start"":0,""labels"":[""FOOD-POSITIVE""]},{""end"":21,""text"":""Fleisch"",""start"":14,""labels"":[""FOOD-NEGATIVE""]}]",,9.638,Llama70B,0,"Bier war gut, Fleisch nicht.",,2024-01-17T13:28:03.957342Z
100.0,29389298,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:28:21.097567Z,random,497070e0-50bb-4a17-a877-8b9daf929513,"[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]",,16.254,Llama70B,0,Die Speisen sind sehr einfach und uninspiriert.,,2024-01-17T13:28:21.097587Z
100.0,29389310,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:28:29.062970Z,random,b8cb5ac7-6661-4aeb-9426-d45dbf1efba8,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]",,7.083,Llama70B,0,Der Service war in Ordnung.,,2024-01-17T13:28:29.062988Z
100.0,29389319,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:28:38.536669Z,random,8fd8d046-23e8-440f-b9a6-465a0acbb176,"[{""end"":29,""text"":""Preis\/Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,8.508,Llama70B,0,Das Preis/Leistungsverhältnis ist gut.,,2024-01-17T13:28:38.536688Z
100.0,29389327,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T13:28:44.220838Z,random,f8fc47ca-ef10-47c1-b40f-41516d0aabfa,,,4.899,Llama70B,0,"Wir waren im LOC am LOC, wo wir auch schon öfters gewesen sind.",,2024-01-17T13:28:44.220874Z
100.0,29389333,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:28:51.586702Z,random,2086eded-1292-4ff3-86b5-d03f6b56b7ed,,"[{""end"":29,""text"":""ein schlechter"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",6.507,Llama70B,0,Alles in allem ein schlechter Abend.,,2024-01-17T13:28:51.586726Z
100.0,29389365,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T13:29:32.191581Z,random,74b6ceff-72fb-48b3-b0a3-37de8208e9b0,,,39.632,Llama70B,0,Wir waren mit unserer Familie (Kinder 10 und 7 Jahre) im LOC in der Atmosphäre des alten Münchner Wirtshauses.,,2024-01-17T13:29:32.191598Z
100.0,29389375,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:29:38.183466Z,random,f814cd35-a7ac-4b01-8472-cae2dacc02d6,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]",,5.074,Llama70B,0,Das Ambiente ist sehr schön.,,2024-01-17T13:29:38.183484Z
100.0,29389384,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:29:45.757371Z,random,3139bb10-6300-42eb-953e-95a078a998fb,"[{""end"":17,""text"":""Tiramisu"",""start"":9,""labels"":[""FOOD-POSITIVE""]}]",,6.69,Llama70B,0,Habe den Tiramisu genossen.,,2024-01-17T13:29:45.757395Z
100.0,29389391,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:29:56.281416Z,random,24142bec-ba6e-4085-a41f-1adef9499c4c,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":41,""text"":""Atmosphäre"",""start"":31,""labels"":[""AMBIENCE-NEGATIVE""]}]",,9.735,Llama70B,0,Der Essen war schlecht und die Atmosphäre eher laut.,,2024-01-17T13:29:56.281437Z
100.0,29389399,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:02.129836Z,random,d6840c9e-6bf2-481b-8b1e-d90a19dbe65c,"[{""end"":5,""text"":""Essen"",""start"":0,""labels"":[""FOOD-POSITIVE""]}]",,5.066,Llama70B,0,Essen war gut und frisch.,,2024-01-17T13:30:02.129856Z
100.0,29389408,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:09.217717Z,random,4f52dac7-d062-46ab-b153-7f7c0dfebdff,"[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]",,6.18,Llama70B,0,Die Atmosphäre ist gemütlich.,,2024-01-17T13:30:09.217739Z
100.0,29389418,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:15.205932Z,random,f5c3d208-b246-4215-bf1d-1b5aebbea357,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]",,5.04,Llama70B,0,Das Essen war sehr schlecht.,,2024-01-17T13:30:15.205952Z
100.0,29389441,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:31.729982Z,random,fb28b5af-e952-4f38-8a68-4ed4670d3374,"[{""end"":30,""text"":""Portion"",""start"":23,""labels"":[""PRICE-NEGATIVE""]}]",,15.463,Llama70B,0,Aber der Preis für die Portion war zu hoch.,,2024-01-17T13:30:31.730001Z
100.0,29389452,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:39.681099Z,random,609bc78d-791c-4fb7-a774-7024b538f80e,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]",,7.095,Llama70B,0,Die Bedienung war sehr langsam.,,2024-01-17T13:30:39.681125Z
100.0,29389464,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:30:48.943230Z,random,7e6034e4-2361-4ff0-8f52-3734c6467fa8,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,8.141,Llama70B,0,Die Preise sind auch gut.,,2024-01-17T13:30:48.943251Z
100.0,29389502,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:31:25.385410Z,random,0978062f-7aba-410d-9fe5-72d4df20b785,"[{""end"":25,""text"":""Schmuck"",""start"":18,""labels"":[""AMBIENCE-NEGATIVE""]}]",,35.472,Llama70B,0,Insgesamt ist der Schmuck des Restaurants sehr düster.,,2024-01-17T13:31:25.385426Z
100.0,29389524,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:31:42.238423Z,random,61e09bba-77fe-4d8d-804f-82adad26602e,"[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":84,""text"":""Kuchen"",""start"":78,""labels"":[""FOOD-NEGATIVE""]}]","[{""end"":15,""text"":""Unser Abend war"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",15.765,Llama70B,0,"Unser Abend war sehr schön, auch wenn die Atmosphäre etwas abgeblasst und der Kuchen nicht so wie erwartet war.",,2024-01-17T13:31:42.238444Z
100.0,29389573,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:32:25.354983Z,random,f4203c98-4f7d-427e-9785-5608da6190fc,,"[{""end"":42,""text"":""teuer, aber auch kein Schnäppchen"",""start"":9,""labels"":[""PRICE-NEUTRAL-no-phrase""]}]",42.243,Llama70B,0,"Nicht zu teuer, aber auch kein Schnäppchen.",,2024-01-17T13:32:25.355000Z
100.0,29389678,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:33:57.674894Z,random,fa1871b3-2cff-4742-b0a4-25301e3907af,"[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,91.532,Llama70B,0,Das Preis-Leistungsverhältnis ist sehr schlecht.,,2024-01-17T13:33:57.674913Z
100.0,29389701,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:34:17.666016Z,random,5401a888-0c8f-473d-b1db-e4f4e815ca52,"[{""end"":71,""text"":""Preis-Leistungsbeziehung"",""start"":47,""labels"":[""PRICE-NEUTRAL""]}]","[{""end"":29,""text"":""alles frisch zubereitet"",""start"":6,""labels"":[""FOOD-POSITIVE-no-phrase""]}]",18.731,Llama70B,0,"Toll, alles frisch zubereitet und auch bei der Preis-Leistungsbeziehung ist alles in Ordnung.",,2024-01-17T13:34:17.666033Z
100.0,29389717,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:34:29.887258Z,random,ac2bc910-ed89-4bb6-8d53-1b760bf582b3,,"[{""end"":27,""text"":""dass es so gelaufen"",""start"":8,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",11.19,Llama70B,0,"Schade, dass es so gelaufen ist.",,2024-01-17T13:34:29.887279Z
100.0,29389755,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:35:11.824417Z,random,a5216492-ed45-4835-bf3d-3d16771b3ce7,"[{""end"":35,""text"":""Preis-Leistungsverhältnis"",""start"":10,""labels"":[""PRICE-POSITIVE""]},{""end"":75,""text"":""Preis-Leistungsverhältnis"",""start"":50,""labels"":[""PRICE-POSITIVE""]}]",,40.862,Llama70B,0,Ein gutes Preis-Leistungsverhältnis für ein gutes Preis-Leistungsverhältnis.,,2024-01-17T13:35:11.824436Z
100.0,29389846,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:36:37.201686Z,random,328bf067-5ee9-4a65-8a2d-16124ad93339,"[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":47,""text"":""Bedienung"",""start"":38,""labels"":[""SERVICE-NEGATIVE""]}]",,83.51,Llama70B,0,Das Personal war unfreundlich und die Bedienung sehr langsam.,,2024-01-17T13:36:37.201706Z
100.0,29389862,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:36:49.983208Z,random,87e622e6-496d-4c93-ac2b-d87cc2fe5270,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,11.605,Llama70B,0,"Das Essen war nicht schlecht, aber auch nicht so gut wie ich es erwartet hatte.",,2024-01-17T13:36:49.983226Z
100.0,29389873,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:36:59.297102Z,random,37af44e5-9ebe-49e0-9e02-a4d191c8a4bb,,"[{""end"":32,""text"":""schlimm aber auch nicht"",""start"":9,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",8.322,Llama70B,0,Nicht so schlimm aber auch nicht wirklich gut.,,2024-01-17T13:36:59.297122Z
100.0,29389886,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:37:12.528936Z,random,2e14fe6f-f529-4950-912e-41cbca58003c,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":75,""text"":""Essen"",""start"":70,""labels"":[""FOOD-NEUTRAL""]},{""end"":45,""text"":""Bedienung"",""start"":36,""labels"":[""SERVICE-POSITIVE""]}]",,12.328,Llama70B,0,"Das Ambiente ist sehr angenehm, die Bedienung sehr freundlich und das Essen war ok.",,2024-01-17T13:37:12.528953Z
100.0,29389894,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T13:37:19.633161Z,random,f120679b-549b-4fd9-9bf0-c922ce09ff76,,,5.919,Llama70B,0,Ein Service wie aus einem anderen Universum.,,2024-01-17T13:37:19.633179Z
100.0,29389903,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:37:28.582636Z,random,e0732641-d659-4d50-9a91-cc1923cbc198,"[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,7.916,Llama70B,0,"Die Pizza war ganz schön dünn, aber dafür gut.",,2024-01-17T13:37:28.582654Z
100.0,29389937,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:37:51.325352Z,random,9ee4ccdf-aee9-4a87-a64a-8736f070ddeb,"[{""end"":49,""text"":""Service"",""start"":42,""labels"":[""SERVICE-POSITIVE""]}]",,21.621,Llama70B,0,"Wir wurden sehr freundlich empfangen, der Service war perfekt.",,2024-01-17T13:37:51.325369Z
100.0,29389950,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-17T13:38:02.609624Z,random,7fe601ab-c91b-4568-9640-33fa2c775aa7,,,9.068,Llama70B,0,Die Küche ist nicht mehr das was sie mal war.,,2024-01-17T13:38:02.609641Z
100.0,29389963,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:38:15.123615Z,random,a695d6e6-dc83-4b38-9e57-f06faf9b1367,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,21.082,Llama70B,0,Das Essen war gut aber nichts besonderes.,,2024-01-17T13:42:04.308311Z
100.0,29390006,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:39:04.336955Z,random,551c392d-1472-45c3-a472-0d7aa6cb2078,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]",,56.218,Llama70B,0,"Der Service war gut, aber nichts Besonderes.",,2024-01-17T13:42:16.028029Z
100.0,29392008,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:17:21.438710Z,random,db42eae2-85a3-4226-9fe1-ac4d316a4497,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":38,""text"":""schnell serviert"",""start"":22,""labels"":[""SERVICE-POSITIVE-no-phrase""]}]",24.324,Llama70B,1,Das Essen war gut und schnell serviert.,,2024-01-17T14:17:21.438741Z
100.0,29392034,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:17:40.534459Z,random,a7f6f49c-ab48-4b0f-9506-6fcb0f427ebb,,"[{""end"":41,""text"":""einer ansonsten eher"",""start"":21,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",15.904,Llama70B,1,Ein schöner Abend in einer ansonsten eher unattraktiven Umgebung.,,2024-01-17T14:17:40.534486Z
100.0,29392438,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:23:02.443264Z,random,a244fca7-b6a2-424d-85f2-37451c3acc80,"[{""end"":19,""text"":""Ambiente"",""start"":11,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":29,""text"":""Essen"",""start"":24,""labels"":[""FOOD-POSITIVE""]}]",,321.056,Llama70B,1,"Nur so so, Ambiente und Essen gut.",,2024-01-17T14:23:02.443281Z
100.0,29392470,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:23:34.969378Z,random,58dc3ad7-11cc-4dea-a169-0ab5922fc8dd,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,31.614,Llama70B,1,Die Preise sind sehr angemessen.,,2024-01-17T14:23:34.969397Z
100.0,29392484,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:23:45.777507Z,random,551a53db-b83c-489f-b4b8-e9790a5a8571,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,9.991,Llama70B,1,Die Preise sind in keinster Weise gerechtfertigt.,,2024-01-17T14:23:45.777525Z
100.0,29392487,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:23:51.354373Z,random,c348477e-824c-4eb8-810b-81d538c7d753,"[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]",,4.773,Llama70B,1,Die Pizza war einfach nicht essbar.,,2024-01-17T14:23:51.354397Z
100.0,29392512,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:24:12.696825Z,random,e10dd190-9fce-42c1-9e53-3948daf399cd,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":46,""text"":""Mitarbeiter"",""start"":35,""labels"":[""SERVICE-POSITIVE""]}]",,20.458,Llama70B,1,Das Ambiente ist gemütlich und die Mitarbeiter freundlich.,,2024-01-17T14:24:12.696841Z
100.0,29392533,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T14:24:23.502084Z,random,f8339f28-e446-40d8-bd94-c46b7a50c6a0,"[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,9.834,Llama70B,1,Das Personal war freundlich und zuvorkommend.,,2024-01-17T14:24:23.502109Z
